station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,atm.pressure,air.temp,relative.humidity,wind.speed,wind.gust,solar.rad,sea.level.pressure
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 10:35 CDT,97148,24.32,86.7,2.265,8.55,159.25,102120.04
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 10:40 CDT,97161,24.31,87.4,2.55,8.55,124.19,102133.53
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 10:45 CDT,97166,24.25,87.4,2.03,8.55,106.45,102139.64
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 10:50 CDT,97161,24.16,89,1.43,8.55,102.23,102135.74
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 10:55 CDT,97157,24.06,89.4,1.4,8.55,184.63,102132.73
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 11:00 CDT,97151,24.28,89.5,1.275,8.55,247.84,102124.37
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 11:05 CDT,97154,24.52,87.7,1.595,8.55,201.28,102122.58
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 11:10 CDT,97156,24.46,87.2,1.575,8.55,171.48,102124.69
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 11:15 CDT,97152,24.47,86.2,2.425,8.55,241.68,102121
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 11:20 CDT,97148,24.57,86.5,2.35,8.55,203.07,102115.26
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 11:25 CDT,97141,24.74,84.8,2.42,8.55,217.46,102104.85
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 11:30 CDT,97139,24.81,84.1,2.265,8.55,219.03,102101.73
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 11:35 CDT,97139,24.95,83.8,2.175,8.55,172.32,102099.35
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 11:40 CDT,97138,24.99,82.9,2.6,8.55,176.7,102097.29
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 11:45 CDT,97138,25.06,82.4,2.225,8.55,202.52,102096.78
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 11:50 CDT,97137,25.06,82.4,3.275,8.55,161.12,102095.05
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 11:55 CDT,97136,25,83.1,3.13,8.55,199.77,102095.01
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 12:00 CDT,97134,25.14,82.3,2.105,8.55,170.86,102091.05
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 12:05 CDT,97134,25.14,82.4,2.485,8.55,163.65,102090.37
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 12:10 CDT,97135,25.01,84,2.82,8.55,138.33,102093.1
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 12:15 CDT,97136,24.92,82.7,2.235,8.55,129.12,102096.04
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 12:20 CDT,97134,24.9,82.7,1.96,8.55,113.44,102094.61
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 12:25 CDT,97134,24.85,82.9,2.435,8.55,135.69,102095.46
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 12:30 CDT,97132,24.84,83.2,2.62,8.55,137.85,102093.87
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 12:35 CDT,97129,24.85,82.8,2.74,8.55,166.68,102090.55
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 12:40 CDT,97128,24.96,83.2,2.705,8.55,143.7,102086.94
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 12:45 CDT,97123,24.86,84.1,2.69,8.55,168.24,102083.04
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 12:50 CDT,97116,24.95,83.8,1.92,8.55,257.01,102075.69
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 12:55 CDT,97106,25.28,82.4,2.025,8.55,253.01,102060.09
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 13:00 CDT,97103,25.39,82.1,1.84,8.55,160.22,102054.05
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 13:05 CDT,97094,25.24,83.2,2.015,8.55,238.68,102045.77
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 13:10 CDT,97097,25.38,82,2.01,8.55,213.79,102047.07
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 13:15 CDT,97101,25.42,81.4,2.52,8.55,277.29,102050.26
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 13:20 CDT,97093,25.6,80.8,2.745,8.55,385.69,102039.83
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 13:25 CDT,97098,25.46,81.8,3.695,8.55,147.29,102045.41
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 13:30 CDT,97091,25.16,81.8,2.82,8.55,125.96,102044.5
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 13:35 CDT,97082,25.14,81.8,3.58,8.55,131.11,102036.06
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 13:40 CDT,97078,25.26,79.89,3.095,8.55,286.71,102030.85
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 13:45 CDT,97077,25.76,78.84,2.56,8.55,349.44,102022.01
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 13:50 CDT,97072,26.13,77.63,2.135,8.55,263.78,102010.01
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 13:55 CDT,97059,26.27,76.52,2.51,8.55,206.72,101992.65
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 14:00 CDT,97058,26.24,76.72,2.805,8.55,241.48,101990.75
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 14:05 CDT,97051,26.16,77.4,2.68,8.55,119.84,101984.91
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 14:10 CDT,97049,26.02,78.04,2.475,8.55,117.49,101985.5
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 14:15 CDT,97041,26.07,77.8,2.33,8.55,182.72,101977.77
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 14:20 CDT,97035,26.39,75.58,1.49,8.55,216.44,101966.93
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 14:25 CDT,97027,26.52,76.05,2.23,8.55,202.76,101955.66
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 14:30 CDT,97022,26.68,75.67,2.445,8.55,227.6,101947.38
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 14:35 CDT,97011,26.61,76.11,2.365,8.55,163.03,101936.33
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 14:40 CDT,96996,26.65,74.83,2.01,8.55,200.14,101920.58
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 14:45 CDT,96992,26.86,75.03,2.27,8.55,339.81,101913.35
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 14:50 CDT,96981,27.06,72.33,2.29,8.55,481.9,101897.13
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 14:55 CDT,96975,27.4,72.03,2.49,8.55,410.85,101884.3
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 15:00 CDT,96968,27.69,74.22,2.155,8.55,556.87,101872.59
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 15:05 CDT,96969,27.91,69.33,2.585,8.55,736.1,101869.03
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 15:10 CDT,96968,28.24,67.61,1.875,8.55,337.74,101862.85
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 15:15 CDT,96963,28.05,70.27,2.11,8.55,317.62,101858.73
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 15:20 CDT,96956,28.15,70.33,2.86,8.55,374.11,101851.71
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 15:25 CDT,96956,28.06,69.96,2.695,7.885,201.7,101852.04
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 15:30 CDT,96949,27.86,68.85,2.41,7.885,247.43,101847.86
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 15:35 CDT,96943,27.84,68.51,2.745,7.885,338.48,101843.05
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 15:40 CDT,96930,28.06,68.74,2.24,7.885,201.33,101826.57
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 15:45 CDT,96929,28.07,68.27,1.745,7.885,232.89,101825.52
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 15:50 CDT,96919,28.32,67.36,2.885,7.885,432.54,101811.37
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 15:55 CDT,96912,28.5,66.04,1.8,7.885,123.07,101801.38
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 16:00 CDT,96913,28.28,68,2.635,7.885,122.41,101803.9
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 16:05 CDT,96921,27.99,68.97,3.015,7.885,200.05,101817.11
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 16:10 CDT,96921,27.85,70.15,2.88,7.885,247.98,101820.26
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 16:15 CDT,96900,28.27,70.02,1.355,7.885,484.78,101793.54
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 16:20 CDT,96888,28.51,68.6,2.495,7.885,316.77,101774.49
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 16:25 CDT,96874,28.57,67.32,2.2,7.885,370.57,101758.8
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 16:30 CDT,96870,28.6,66.11,2.535,7.885,185.18,101752.79
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 16:35 CDT,96853,28.6,66.55,2.445,7.885,349.14,101736.09
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 16:40 CDT,96844,28.79,65.2,2.655,7.885,248.26,101723.34
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 16:45 CDT,96839,28.7,65.57,2.8,7.885,285.1,101720.24
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 16:50 CDT,96823,28.82,67.32,1.96,7.885,228.86,101701.59
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 16:55 CDT,96818,28.9,65.88,1.88,7.885,108.98,101695.2
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 17:00 CDT,96818,28.79,66.18,2.735,7.885,178.47,101696.19
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 17:05 CDT,96829,28.69,67.19,2.845,7.885,184.87,101709.88
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 17:10 CDT,96832,28.67,64.87,3.095,7.885,190.95,101714.21
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 17:15 CDT,96827,28.7,66.45,2.37,7.885,231.27,101708.94
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 17:20 CDT,96811,28.95,63.92,2.735,7.885,269.23,101688.2
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 17:25 CDT,96804,29.08,63.25,2.56,7.885,156.96,101678.55
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 17:30 CDT,96803,28.89,63.92,2.965,7.885,184.03,101679.63
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 17:35 CDT,96792,28.86,63.82,3.07,7.885,234.51,101669.56
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 17:40 CDT,96803,28.97,63.28,3.1,7.885,148.66,101679.8
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 17:45 CDT,96801,28.9,63.62,2.705,7.885,115.3,101678.19
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 17:50 CDT,96794,28.79,63.96,3.2,7.885,97.49,101672.32
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 17:55 CDT,96797,28.71,63.32,2.89,7.885,97.44,101677.63
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 18:00 CDT,96787,28.61,64.63,2.955,7.885,107.69,101668.1
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 18:05 CDT,96790,28.61,64.7,2.39,7.885,98.74,101672.08
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 18:10 CDT,96792,28.62,65.1,2.8,7.885,72.28,101674.18
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 18:15 CDT,96792,28.56,64.57,2.465,7.885,60.02,101674.85
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 18:20 CDT,96781,28.43,64.77,3.11,7.885,45.99,101665.27
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 18:25 CDT,96758,28.32,65.65,2.69,7.885,55.25,101643.09
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 18:30 CDT,96735,28.25,65.62,2.8,7.885,76.92,101620.42
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 18:35 CDT,96742,28.27,64.1,2.855,7.885,98.6,101627.96
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 18:40 CDT,96752,28.36,63.02,3.22,7.885,94.21,101637.48
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 18:45 CDT,96780,28.41,63.02,2.935,7.885,97.93,101666.06
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 18:50 CDT,96779,28.44,63.19,2.41,7.885,103.86,101664.35
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 18:55 CDT,96772,28.45,63.56,2.34,7.885,99.76,101656.5
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 19:00 CDT,96761,28.42,64.14,2.02,7.885,90.91,101645.27
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 19:05 CDT,96735,28.33,63.97,3.225,7.885,81.89,101619.28
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 19:10 CDT,96698,28.22,64.51,2.6,7.885,71.87,101582.39
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 19:15 CDT,96702,28.14,65.32,2.635,7.885,65.55,101587.75
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 19:20 CDT,96746,28.09,64.45,2.76,7.885,59.6,101635.14
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 19:25 CDT,96769,28.07,64.58,2.18,7.885,54.75,101659.8
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 19:30 CDT,96776,28.05,63.84,3.23,8.55,51.09,101668.16
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 19:35 CDT,96779,28.08,64.04,2.93,8.15,43.19,101670.97
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 19:40 CDT,96743,28.01,64.18,2.57,8.15,35.39,101633.82
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 19:45 CDT,96703,27.93,64.55,2.86,8.15,27.05,101592.95
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 19:50 CDT,96691,27.86,64.82,2.825,8.15,13.52,101581.67
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 19:55 CDT,96719,27.83,65.13,2.3,8.15,8.56,101611.59
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 20:00 CDT,96776,27.8,65.17,1.52,8.15,6.82,101671.97
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 20:05 CDT,96839,27.81,64.73,1.34,8.15,4.8,101738.16
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 20:10 CDT,96885,27.85,64.83,1.33,8.15,2.27,101785.82
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 20:15 CDT,96854,27.83,64.9,1.9,8.15,2.34,101753.42
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 20:20 CDT,96863,27.78,65.07,2.38,8.15,1.66,101763.7
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 20:25 CDT,96885,27.79,64.8,2.935,8.15,0.9,101787.15
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 20:30 CDT,96896,27.79,65.1,1.855,8.15,1.06,101798.21
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 20:35 CDT,96891,27.76,65.17,2.275,8.15,0.76,101793.79
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 20:40 CDT,96962,27.14,57.05,3.515,10.115,7.39,101873.3
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 20:45 CDT,97051,23.72,66.01,6,12.18,24.58,102017.91
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 20:50 CDT,97059,22.14,70.12,5.875,11.735,13.7,102060.48
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 20:55 CDT,97038,21.86,70.32,4.735,10.85,4.46,102046.89
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 21:00 CDT,97028,21.9,70.86,3.995,10.85,1.07,102036.89
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 21:05 CDT,97003,21.81,71.67,2.89,10.85,0.74,102011.63
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 21:10 CDT,97000,21.93,71.44,1.28,10.85,0,102007.96
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 21:15 CDT,97000,22.03,71.14,2.49,10.85,0.76,102005.36
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 21:20 CDT,97020,21.98,71.28,2.32,10.85,0.38,102026.91
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 21:25 CDT,97031,21.9,72.09,2.035,10.85,1.07,102039.86
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 21:30 CDT,97033,21.8,73.17,1.715,10.85,4.28,102043.69
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 21:35 CDT,97021,21.69,73.65,0.62,10.85,0.98,102032.81
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 21:40 CDT,97005,21.6,74.05,1.665,10.85,0,102018.06
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 21:45 CDT,97012,21.53,74.39,1.925,10.85,0,102026.99
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 21:50 CDT,96989,21.44,74.29,0.645,10.85,0,102003.67
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 21:55 CDT,97005,21.32,74.67,0.83,10.85,0.03,102022.06
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 22:00 CDT,96994,21.19,75.49,1.28,10.85,0.12,102012.75
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 22:05 CDT,96993,21.03,75.66,1.97,10.85,0,102015.01
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 22:10 CDT,96999,20.93,75.69,1.67,10.85,0,102023.24
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 22:15 CDT,97024,20.84,76.23,1.945,10.85,0,102051.11
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 22:20 CDT,97046,20.78,76.44,1.3,10.85,0.01,102076.17
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 22:25 CDT,97051,20.71,77.25,0.92,10.85,0,102081.95
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 22:30 CDT,97049,20.51,78.46,1.12,10.85,0.03,102081.94
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 22:35 CDT,97062,20.3,78.8,1.1,10.85,0,102099.47
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 22:40 CDT,97063,20.21,79.54,0.77,10.85,0.06,102102.98
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 22:45 CDT,97086,20.14,80.1,0.555,10.85,0.02,102128.22
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 22:50 CDT,97110,20.09,80.9,0.52,10.85,0.07,102154.52
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 22:55 CDT,97132,20.06,81.2,0.325,10.85,0,102178.54
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 23:00 CDT,97157,20.1,81.4,0.21,10.85,0,102204.49
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 23:05 CDT,97180,20.2,80.9,0.255,10.85,0,102227.45
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 23:10 CDT,97211,20.32,80.9,0.86,10.85,0,102257.6
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 23:15 CDT,97234,20.41,79.99,1.73,10.85,0,102280.39
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 23:20 CDT,97241,20.47,79.85,2.065,10.85,0,102286.7
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 23:25 CDT,97218,20.55,81.2,2.04,10.85,0,102260.57
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 23:30 CDT,97217,20.53,81.8,1.87,10.85,0,102259.33
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 23:35 CDT,97205,20.55,82.1,1.35,10.85,0,102246.53
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 23:40 CDT,97189,20.61,81,1.345,10.85,0,102228.83
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 23:45 CDT,97187,20.76,79.69,0.665,10.85,0,102225.16
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 23:50 CDT,97186,20.99,77.87,1.505,10.85,0,102221.32
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/28/2021 23:55 CDT,97191,21.23,74.83,1.45,10.85,0,102222.75
TWB14,Uvalde_2020_02,29.60214,-99.73007,436.7784,6/28/21,p,2021,05/29/2021 00:00 CDT,97194,21.37,74.39,1.555,10.85,0,102222.58
