station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,atm.pressure,air.temp,relative.humidity,wind.speed,wind.gust,solar.rad,incremental.precip,accumulated.precip,additive.precip,wind.cardinaldirection,seal.level.pressure
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/09/2020 21:04 CDT,98713,35,41,2.23,5.37,142,,,493.522,SSE,100639.09
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/09/2020 22:04 CDT,98713,32.22,50,2.68,6.7,11,,,493.522,SSE,100656.75
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/09/2020 23:04 CDT,98815,31.11,55,3.13,8.05,0,,,493.522,S,100767.9
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/10/2020 00:04 CDT,98950,30,61,2.68,6.7,0,,,493.522,SSE,100912.78
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/10/2020 01:04 CDT,98984,28.33,68,2.68,5.81,0,,,493.522,S,100958.41
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/10/2020 02:04 CDT,98984,27.22,73,3.13,6.7,0,,,493.522,S,100965.76
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/10/2020 03:04 CDT,99018,26.11,79,3.13,8.05,0,,,493.522,S,101007.85
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/10/2020 04:04 CDT,99018,25.56,83,1.79,4.92,0,,,493.522,S,101011.54
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/10/2020 05:04 CDT,99018,25,86,2.68,4.47,0,,,493.522,S,101015.32
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/10/2020 06:04 CDT,99086,25,88,2.23,6.26,0,,,493.522,S,101084.68
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/10/2020 07:04 CDT,99187,24.44,89,1.79,4.47,0,,,493.522,S,101191.52
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/10/2020 08:04 CDT,99221,24.44,91,0.9,3.13,8,,,493.522,S,101226.2
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/10/2020 09:04 CDT,99289,26.67,84,1.79,3.58,131,,,493.522,SSE,101280.52
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/10/2020 10:04 CDT,99289,28.89,72,4.02,7.15,322,,,493.522,S,101265.77
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/10/2020 11:04 CDT,99289,30,63,4.92,8.49,527,,,493.522,SSW,101258.49
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/10/2020 12:04 CDT,99289,32.22,56,4.47,8.05,614,,,493.522,SSW,101244.06
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/10/2020 13:04 CDT,99323,33.33,51,4.02,8.05,883,,,493.522,S,101271.6
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/10/2020 14:04 CDT,99289,34.44,48,3.13,7.6,950,,,493.522,S,101229.85
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/10/2020 15:04 CDT,99289,35.56,46,3.13,6.26,958,,,493.522,SSE,101222.75
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/10/2020 16:04 CDT,99221,36.67,43,2.23,5.81,936,,,493.522,SE,101146.45
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/10/2020 17:04 CDT,99153,37.22,39,2.68,6.26,852,,,493.522,S,101073.71
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/10/2020 18:04 CDT,99153,38.33,37,2.23,6.26,720,,,493.522,ESE,101066.81
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/10/2020 19:04 CDT,99153,37.22,38,1.79,5.37,475,,,493.522,ESE,101073.71
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/10/2020 20:04 CDT,99120,37.22,38,3.13,5.81,338,,,493.522,ESE,101040.08
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/10/2020 21:04 CDT,99052,35.56,40,1.34,5.37,101,,,493.522,SE,100981.17
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/10/2020 22:04 CDT,99052,32.78,53,2.68,5.37,11,,,493.522,ESE,100998.8
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/10/2020 23:04 CDT,99018,31.11,57,1.34,4.02,0,,,493.522,SE,100974.91
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/11/2020 00:04 CDT,99120,30,60,1.34,4.47,0,,,493.522,SSE,101086.15
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/11/2020 01:04 CDT,99153,30,66,3.13,5.37,0,,,493.522,S,101119.78
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/11/2020 02:04 CDT,99153,29.44,68,3.58,5.81,0,,,493.522,S,101123.45
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/11/2020 03:04 CDT,99153,28.33,71,4.02,8.05,0,,,493.522,S,101130.77
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/11/2020 04:04 CDT,99153,27.22,76,3.58,6.26,0,,,493.522,S,101138.14
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/11/2020 05:04 CDT,99153,26.11,80,2.23,5.37,0,,,493.522,S,101145.56
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/11/2020 06:04 CDT,99221,25.56,85,2.23,4.92,0,,,493.522,S,101218.62
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/11/2020 07:04 CDT,99255,24.44,89,3.13,4.92,0,,,493.522,S,101260.89
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/11/2020 08:04 CDT,99289,24.44,91,1.79,4.92,8,,,493.522,S,101295.58
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/11/2020 09:04 CDT,99357,26.11,82,3.58,5.37,137,,,493.522,SSW,101353.66
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/11/2020 10:04 CDT,99391,28.33,72,4.92,8.05,341,,,493.522,SSW,101373.51
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/11/2020 11:04 CDT,99391,30,63,3.58,6.7,562,,,493.522,SSW,101362.52
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/11/2020 12:04 CDT,99391,31.67,54,3.13,7.15,742,,,493.522,SSW,101351.65
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/11/2020 13:04 CDT,99357,33.33,48,3.13,7.15,879,,,493.522,SSW,101306.28
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/11/2020 14:04 CDT,99357,35,42,3.13,6.7,959,,,493.522,S,101295.65
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/11/2020 15:04 CDT,99255,36.67,37,2.23,6.7,981,,,493.522,SSE,101181.14
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/11/2020 16:04 CDT,99187,37.78,32,3.13,6.26,949,,,493.522,S,101104.92
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/11/2020 17:04 CDT,99120,38.33,29,2.68,6.26,859,,,493.522,S,101033.23
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/11/2020 18:04 CDT,99018,38.89,29,2.23,7.15,719,,,493.522,S,100925.79
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/11/2020 19:04 CDT,98950,38.89,28,2.68,5.81,540,,,493.522,SSE,100856.49
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/11/2020 20:04 CDT,98950,38.33,30,2.23,6.7,328,,,493.522,SSE,100859.94
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/11/2020 21:04 CDT,98950,36.11,34,1.79,5.37,132,,,493.522,SSE,100873.75
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/11/2020 22:04 CDT,98950,32.78,38,0.9,4.02,10,,,493.522,S,100894.87
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/11/2020 23:04 CDT,98916,31.11,39,1.34,2.23,0,,,493.522,S,100870.97
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/12/2020 00:04 CDT,98916,30.56,44,1.34,2.68,0,,,493.522,SSE,100874.52
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/12/2020 01:04 CDT,98950,28.89,53,1.34,3.13,0,,,493.522,SSE,100920.1
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/12/2020 02:04 CDT,98984,28.33,66,1.79,3.58,0,,,493.522,S,100958.42
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/12/2020 03:04 CDT,99018,27.78,73,2.23,4.02,0,,,493.522,S,100996.72
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/12/2020 04:04 CDT,99018,27.78,75,2.68,4.92,0,,,493.522,S,100996.71
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/12/2020 05:04 CDT,99052,26.67,80,1.79,4.47,0,,,493.522,S,101038.78
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/12/2020 06:04 CDT,99153,26.11,84,0.9,4.02,0,,,493.522,SE,101145.55
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/12/2020 07:04 CDT,99255,25,87,0.45,2.68,0,,,493.522,ESE,101257.09
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/12/2020 08:04 CDT,99424,26.11,83,3.13,8.94,2,,,493.522,NE,101422
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/12/2020 09:04 CDT,99391,27.22,79,2.23,4.02,60,,,493.522,ENE,101380.89
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/12/2020 10:04 CDT,99323,28.33,75,2.23,5.37,210,,,493.522,ESE,101304.15
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/12/2020 11:04 CDT,99221,29.44,71,2.23,4.02,311,,,493.522,S,101192.79
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/12/2020 12:04 CDT,99086,31.67,60,4.02,6.26,634,,,493.522,S,101040.6
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/12/2020 13:04 CDT,98916,34.44,51,7.15,11.17,867,,,493.522,SSW,100849.54
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/12/2020 14:04 CDT,98950,36.11,44,4.47,9.84,957,,,493.522,SW,100873.69
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/12/2020 15:04 CDT,98883,37.78,38,4.02,8.05,960,,,493.522,SSW,100795
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/12/2020 16:04 CDT,98815,38.89,32,2.68,7.6,872,,,493.522,SSW,100718.86
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/12/2020 17:04 CDT,98747,39.44,28,3.13,6.7,852,,,493.522,SW,100646.2
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/12/2020 18:04 CDT,98713,40,27,3.13,7.15,703,,,493.522,S,100608.13
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/12/2020 19:04 CDT,98679,40,29,2.23,5.81,523,,,493.522,SSE,100573.46
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/12/2020 20:04 CDT,98679,39.44,29,1.79,4.92,322,,,493.522,SSE,100576.89
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/12/2020 21:04 CDT,98679,36.67,32,1.79,4.92,129,,,493.522,SSE,100594
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/12/2020 22:04 CDT,98679,33.89,39,1.34,4.47,14,,,493.522,S,100611.46
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/12/2020 23:04 CDT,98713,31.67,44,1.34,2.68,0,,,493.522,S,100660.32
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/13/2020 00:04 CDT,98781,30.56,49,0.9,2.68,0,,,493.522,SE,100736.83
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/13/2020 01:04 CDT,98815,29.44,54,0.9,3.13,0,,,493.522,SSE,100778.79
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/13/2020 02:04 CDT,98815,28.33,60,1.34,2.68,0,,,493.522,S,100786.07
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/13/2020 03:04 CDT,98815,27.78,67,1.34,2.68,0,,,493.522,SSE,100789.68
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/13/2020 04:04 CDT,98781,27.22,75,1.79,3.58,0,,,493.522,S,100758.69
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/13/2020 05:04 CDT,98781,27.78,79,3.58,5.81,0,,,493.522,S,100754.96
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/13/2020 06:04 CDT,98815,26.67,81,3.13,5.37,0,,,493.522,SSW,100797.02
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/13/2020 07:04 CDT,98849,26.11,84,2.23,4.92,0,,,493.522,SSW,100835.44
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/13/2020 08:04 CDT,98883,25.56,86,1.79,4.47,7,,,493.522,S,100873.81
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/13/2020 09:04 CDT,98883,27.78,80,2.68,4.47,129,,,493.522,S,100858.99
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/13/2020 10:04 CDT,98950,29.44,70,4.02,6.26,338,,,493.522,SSW,100916.41
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/13/2020 11:04 CDT,98950,32.22,55,3.58,6.26,545,,,493.522,SSW,100898.39
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/13/2020 12:04 CDT,98916,35,45,4.02,7.6,737,,,493.522,SSW,100846.02
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/13/2020 13:04 CDT,98950,36.11,39,2.68,7.6,806,,,493.522,SSW,100873.72
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/13/2020 14:04 CDT,98849,37.78,32,3.13,6.7,920,,,493.522,S,100760.38
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/13/2020 15:04 CDT,98781,39.44,28,3.58,7.15,961,,,493.522,S,100680.85
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/13/2020 16:04 CDT,98747,40,25,3.13,7.6,933,,,493.522,SSE,100642.79
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/13/2020 17:04 CDT,98679,40,24,3.13,6.7,846,,,493.522,S,100573.5
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/13/2020 18:04 CDT,98612,40.56,22,3.13,7.15,708,,,493.522,SSE,100501.81
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/13/2020 19:04 CDT,98612,40.56,21,2.68,6.26,530,,,493.522,SSE,100501.82
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/13/2020 20:04 CDT,98578,39.44,21,3.13,6.7,313,,,493.522,S,100474
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/13/2020 21:04 CDT,98578,36.67,22,2.23,5.81,108,,,493.522,S,100491.1
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/13/2020 22:04 CDT,98578,34.44,30,1.79,4.02,11,,,493.522,SSE,100505.05
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/13/2020 23:04 CDT,98646,32.78,36,2.23,4.92,0,,,493.522,SSE,100584.91
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/14/2020 00:04 CDT,98747,31.67,48,1.79,6.7,0,,,493.522,SSE,100694.97
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/14/2020 01:04 CDT,98815,30.56,53,3.13,6.7,0,,,493.522,SSE,100771.48
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/14/2020 02:04 CDT,98815,28.89,61,2.68,6.26,0,,,493.522,S,100782.38
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/14/2020 03:04 CDT,98815,27.22,71,2.68,6.7,0,,,493.522,S,100793.39
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/14/2020 04:04 CDT,98781,26.11,79,3.58,6.7,0,,,493.522,S,100766.09
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/14/2020 05:04 CDT,98747,25.56,83,4.02,7.6,0,,,493.522,S,100735.09
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/14/2020 06:04 CDT,98747,24.44,88,4.02,7.6,0,,,493.522,S,100742.63
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/14/2020 07:04 CDT,98815,24.44,89,2.68,6.26,0,,,493.522,S,100812
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/14/2020 08:04 CDT,98849,23.89,90,1.79,4.92,7,,,493.522,S,100850.42
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/14/2020 09:04 CDT,98950,25,87,2.23,4.92,67,,,493.522,S,100945.94
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/14/2020 10:04 CDT,99018,27.78,73,4.92,7.15,323,,,493.522,SSW,100996.72
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/14/2020 11:04 CDT,98984,30,59,4.47,8.49,536,,,493.522,SSW,100947.46
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/14/2020 12:04 CDT,98950,32.78,46,4.47,8.05,737,,,493.522,S,100894.83
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/14/2020 13:04 CDT,98950,35,37,5.37,9.39,878,,,493.522,S,100880.73
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/14/2020 14:04 CDT,98883,36.67,31,5.81,8.94,959,,,493.522,SSW,100801.96
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/14/2020 15:04 CDT,98849,38.33,27,4.92,10.28,981,,,493.522,S,100757.01
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/14/2020 16:04 CDT,98815,38.89,25,5.37,10.28,950,,,493.522,S,100718.91
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/14/2020 17:04 CDT,98747,39.44,24,4.92,9.39,860,,,493.522,S,100646.23
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/14/2020 18:04 CDT,98713,40,21,6.26,10.73,719,,,493.522,S,100608.17
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/14/2020 19:04 CDT,98679,39.44,24,5.37,9.39,534,,,493.522,S,100576.92
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/14/2020 20:04 CDT,98679,38.89,24,3.58,9.39,321,,,493.522,S,100580.3
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/14/2020 21:04 CDT,98679,36.67,28,3.13,8.49,122,,,493.522,SSE,100594.02
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/14/2020 22:04 CDT,98713,33.89,41,2.68,7.15,10,,,493.522,SSE,100646.12
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/14/2020 23:04 CDT,98815,32.22,46,4.02,8.05,0,,,493.522,SSE,100760.78
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/15/2020 00:04 CDT,98883,30,56,3.58,7.15,0,,,493.522,SSE,100844.47
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/15/2020 01:04 CDT,98916,28.33,65,2.23,7.15,0,,,493.522,SSE,100889.07
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/15/2020 02:04 CDT,98950,27.22,71,3.58,6.7,0,,,493.522,S,100931.09
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/15/2020 03:04 CDT,98950,26.11,79,3.58,6.26,0,,,493.522,S,100938.49
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/15/2020 04:04 CDT,98916,26.67,78,4.47,9.39,0,,,493.522,S,100900.06
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/15/2020 05:04 CDT,98916,26.11,80,4.02,8.05,0,,,493.522,S,100903.8
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/15/2020 06:04 CDT,98950,25.56,80,4.02,7.6,0,,,493.522,S,100942.18
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/15/2020 07:04 CDT,99018,25,82,4.02,8.49,0,,,493.522,S,101015.33
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/15/2020 08:04 CDT,99052,25,83,4.02,7.6,3,,,493.522,S,101050.01
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/15/2020 09:04 CDT,99086,25.56,82,4.92,8.05,51,,,493.522,S,101080.91
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/15/2020 10:04 CDT,99153,27.22,76,4.02,7.15,168,,,493.522,SSW,101138.14
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/15/2020 11:04 CDT,99153,28.89,65,6.26,9.39,488,,,493.522,SSW,101127.09
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/15/2020 12:04 CDT,99187,30,61,4.47,9.39,636,,,493.522,SSW,101154.48
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/15/2020 13:04 CDT,99221,32.22,52,4.02,7.15,679,,,493.522,SSW,101174.74
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/15/2020 14:04 CDT,99221,33.89,48,3.13,8.05,734,,,493.522,SSE,101164.03
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/15/2020 15:04 CDT,99153,34.44,46,4.02,8.05,859,,,493.522,SSE,101091.2
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/15/2020 16:04 CDT,99120,36.11,40,4.47,7.6,928,,,493.522,S,101047.02
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/15/2020 17:04 CDT,98984,36.67,36,4.02,7.6,865,,,493.522,S,100904.89
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/15/2020 18:04 CDT,98950,37.78,33,3.58,8.94,710,,,493.522,S,100863.33
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/15/2020 19:04 CDT,98916,37.78,35,3.58,7.6,520,,,493.522,S,100828.66
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/15/2020 20:04 CDT,98916,37.22,32,4.02,8.05,312,,,493.522,S,100832.16
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/15/2020 21:04 CDT,98883,35.56,35,3.13,6.26,115,,,493.522,S,100808.9
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/15/2020 22:04 CDT,98916,33.33,41,1.79,4.02,9,,,493.522,SSE,100856.67
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/15/2020 23:04 CDT,98950,31.11,45,1.34,3.58,0,,,493.522,SSE,100905.62
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/16/2020 00:04 CDT,98984,30.56,46,2.23,5.37,0,,,493.522,S,100943.86
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/16/2020 01:04 CDT,99052,28.89,54,2.68,7.15,0,,,493.522,S,101024.12
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/16/2020 02:04 CDT,99052,27.78,61,2.68,5.81,0,,,493.522,S,101031.44
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/16/2020 03:04 CDT,99086,26.67,72,4.47,7.15,0,,,493.522,S,101073.49
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/16/2020 04:04 CDT,99153,25.56,78,4.02,8.05,0,,,493.522,S,101149.28
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/16/2020 05:04 CDT,99221,25,82,1.79,5.37,0,,,493.522,S,101222.42
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/16/2020 06:04 CDT,99255,25,85,2.68,5.81,0,,,493.522,S,101257.1
TMPT2,Bell_2020_05,31.0564,-97.3469,174.6504,6/19/20,i,2020,07/16/2020 07:04 CDT,99323,24.44,86,2.68,5.37,0,,,493.522,S,101330.28
