station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,atm.pressure,air.temp,relative.humidity,wind.speed,wind.gust,solar.rad,additive.precip,wind.cardinal.direction,sea.level.pressure
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/11/2021 05:00 CDT,97122,15.56,100,0.9,4.02,0,194.564,NNE,101573.42
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/11/2021 06:00 CDT,97054,15.56,100,1.34,3.58,0,194.564,NNE,101502.3
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/11/2021 07:00 CDT,97054,16.11,100,1.34,3.13,1,194.564,NNE,101493.67
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/11/2021 08:00 CDT,97122,16.67,100,1.34,3.13,26,194.564,NNE,101556.03
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/11/2021 09:00 CDT,97156,17.78,100,1.34,3.13,94,194.564,NNE,101574.32
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/11/2021 10:00 CDT,97189,18.89,94,0.9,2.68,127,194.564,NE,101591.71
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/11/2021 11:00 CDT,97189,19.44,94,0.9,3.13,120,194.564,N,101583.27
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/11/2021 12:00 CDT,97156,21.11,90,0.9,3.13,197,194.564,ENE,101523.37
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/11/2021 13:00 CDT,97156,22.22,85,1.79,3.58,275,194.564,NE,101506.66
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/11/2021 14:00 CDT,97020,23.89,79,1.79,3.58,391,194.564,ENE,101339.7
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/11/2021 15:00 CDT,97122,21.11,86,3.13,7.15,127,194.564,N,101487.87
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/11/2021 16:00 CDT,97054,17.22,92,4.47,9.84,41,194.564,NNE,101476.4
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/11/2021 17:00 CDT,97054,17.22,93,2.68,9.39,16,194.564,N,101476.39
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/11/2021 18:00 CDT,97088,18.33,94,2.23,7.6,143,194.818,ENE,101494.76
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/11/2021 19:00 CDT,97156,17.78,91,2.68,6.7,96,194.818,NE,101574.36
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/11/2021 20:00 CDT,97223,17.22,94,1.34,6.26,3,194.818,E,101653.09
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/11/2021 21:00 CDT,97291,16.67,100,2.68,7.15,0,201.422,NNE,101732.74
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/11/2021 22:00 CDT,97393,16.67,100,1.79,6.7,0,201.676,NE,101839.4
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/11/2021 23:00 CDT,97494,16.67,100,1.79,5.37,0,201.676,NNE,101945.01
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/12/2021 00:00 CDT,97494,16.67,100,1.79,5.37,0,201.676,NNE,101945.01
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/12/2021 01:00 CDT,97528,16.11,100,2.68,6.7,0,201.676,N,101989.36
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/12/2021 02:00 CDT,97460,16.11,100,2.68,7.6,0,201.676,N,101918.25
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/12/2021 03:00 CDT,97494,15.56,100,2.23,6.7,0,201.676,N,101962.47
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/12/2021 04:00 CDT,97528,14.44,98,3.58,8.05,0,201.676,N,102015.79
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/12/2021 05:00 CDT,97596,14.44,97,2.68,8.05,0,201.676,N,102086.92
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/12/2021 06:00 CDT,97697,14.44,97,3.13,7.6,0,201.676,N,102192.57
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/12/2021 07:00 CDT,97765,14.44,98,3.13,9.39,0,201.676,N,102263.69
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/12/2021 08:00 CDT,97867,14.44,99,3.58,8.49,13,201.676,N,102370.38
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/12/2021 09:00 CDT,97934,14.44,96,3.58,9.84,64,201.676,N,102440.48
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/12/2021 10:00 CDT,97968,15,91,3.13,9.39,130,201.676,N,102467.13
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/12/2021 11:00 CDT,98036,15.56,88,3.58,8.49,158,201.676,N,102529.36
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/12/2021 12:00 CDT,98070,16.67,82,2.68,8.05,270,201.676,N,102547.39
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/12/2021 13:00 CDT,98070,17.78,78,3.58,7.6,332,201.676,NNE,102529.99
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/12/2021 14:00 CDT,98036,18.89,71,3.58,7.15,569,201.676,NNE,102477.21
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/12/2021 15:00 CDT,97934,20,69,4.02,8.05,702,201.676,N,102353.47
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/12/2021 16:00 CDT,97867,21.67,64,3.13,7.6,766,201.676,N,102257.97
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/12/2021 17:00 CDT,97833,22.22,62,2.23,7.6,639,201.676,N,102214.13
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/12/2021 18:00 CDT,97799,21.11,63,3.13,7.15,492,201.676,N,102195.44
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/12/2021 19:00 CDT,97867,19.44,68,2.68,7.6,287,201.676,N,102292.07
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/12/2021 20:00 CDT,97968,17.22,77,1.79,6.7,58,201.676,N,102432.12
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/12/2021 21:00 CDT,98070,16.67,79,1.79,5.37,2,201.676,N,102547.41
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/12/2021 22:00 CDT,98104,16.67,80,2.23,6.26,0,201.676,N,102582.95
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/12/2021 23:00 CDT,98171,16.11,80,2.23,5.81,0,201.676,NNE,102661.86
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/13/2021 00:00 CDT,98205,16.11,84,1.79,6.26,0,201.676,NNE,102697.4
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/13/2021 01:00 CDT,98205,15,91,2.68,5.37,0,201.676,NNE,102715.02
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/13/2021 02:00 CDT,98205,15,93,2.23,4.92,0,201.676,NNE,102715.01
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/13/2021 03:00 CDT,98205,13.33,98,1.79,6.26,0,201.676,NNE,102741.8
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/13/2021 04:00 CDT,98171,13.89,97,1.34,3.58,0,201.676,NNE,102697.21
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/13/2021 05:00 CDT,98171,13.89,97,0.9,3.13,0,201.676,NNE,102697.21
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/13/2021 06:00 CDT,98171,13.33,98,1.34,4.02,0,201.676,NNE,102706.23
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/13/2021 07:00 CDT,98205,13.89,97,1.34,3.13,3,201.676,NNE,102732.78
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/13/2021 08:00 CDT,98307,14.44,94,1.34,3.58,33,201.676,N,102830.65
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/13/2021 09:00 CDT,98341,15,93,1.79,3.58,45,201.676,N,102857.25
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/13/2021 10:00 CDT,98341,15.56,90,1.34,4.47,120,201.676,N,102848.33
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/13/2021 11:00 CDT,98341,17.22,82,1.79,4.02,181,201.676,N,102822.09
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/13/2021 12:00 CDT,98307,17.22,81,2.23,5.37,223,201.676,NNE,102786.55
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/13/2021 13:00 CDT,98239,20,68,2.23,4.02,411,201.676,N,102672.24
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/13/2021 14:00 CDT,98205,21.11,64,1.79,5.37,494,201.676,ENE,102619.69
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/13/2021 15:00 CDT,98138,22.22,59,1.79,5.37,509,201.676,NNE,102532.81
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/13/2021 16:00 CDT,98036,23.33,56,1.79,5.37,597,201.676,NE,102409.51
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/13/2021 17:00 CDT,97934,23.89,55,2.23,5.37,700,201.676,ENE,102294.57
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/13/2021 18:00 CDT,97901,22.78,57,2.23,5.81,401,201.676,ESE,102276.75
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/13/2021 19:00 CDT,97901,22.22,58,1.79,4.47,209,201.676,E,102285.2
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/13/2021 20:00 CDT,97934,20,68,0.45,4.02,111,201.676,E,102353.48
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/13/2021 21:00 CDT,98002,17.78,80,0,1.79,3,201.676,,102458.89
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/13/2021 22:00 CDT,98070,16.67,86,0.45,1.34,0,201.676,ENE,102547.37
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/13/2021 23:00 CDT,98070,16.11,87,0.9,1.79,0,201.676,ENE,102556.21
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/14/2021 00:00 CDT,98070,16.67,86,1.79,2.68,0,201.676,ESE,102547.37
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/14/2021 01:00 CDT,98002,15,93,0.45,2.68,0,201.676,ESE,102502.68
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/14/2021 02:00 CDT,97968,13.89,98,0.45,0.9,0,201.676,ESE,102484.85
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/14/2021 03:00 CDT,97934,13.33,100,0,0.9,0,201.676,,102458.27
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/14/2021 04:00 CDT,97934,13.33,100,0,0.9,0,201.676,,102458.27
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/14/2021 05:00 CDT,97934,13.89,100,0,0.9,0,201.676,,102449.27
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/14/2021 06:00 CDT,97934,14.44,100,0.45,0.9,0,201.676,ENE,102440.46
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/14/2021 07:00 CDT,97968,14.44,100,0.9,1.79,5,201.676,NE,102476.03
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/14/2021 08:00 CDT,98002,17.22,94,0.9,1.79,77,201.676,ESE,102467.59
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/14/2021 09:00 CDT,98036,20.56,79,1.79,4.02,233,201.676,ESE,102451.42
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/14/2021 10:00 CDT,98036,22.78,66,1.79,4.47,391,201.676,SSE,102417.73
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/14/2021 11:00 CDT,98002,25,56,1.79,5.37,686,201.676,SE,102349.03
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/14/2021 12:00 CDT,98002,25,57,1.79,4.92,633,201.676,SE,102349.02
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/14/2021 13:00 CDT,97934,24.44,56,1.79,4.47,468,201.676,SE,102286.35
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/14/2021 14:00 CDT,97867,26.67,51,2.23,5.81,714,201.676,SE,102183.44
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/14/2021 15:00 CDT,97799,26.67,50,2.23,5.81,793,201.676,SE,102112.45
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/14/2021 16:00 CDT,97731,27.22,51,1.79,5.81,556,201.676,SE,102033.39
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/14/2021 17:00 CDT,97663,26.11,54,2.23,6.26,349,201.676,SE,101978.63
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/14/2021 18:00 CDT,97630,26.11,52,2.23,6.7,362,201.676,SE,101944.19
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/14/2021 19:00 CDT,97562,25,55,2.23,5.81,177,201.676,SE,101889.52
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/14/2021 20:00 CDT,97562,23.33,62,2.23,5.37,62,201.676,ESE,101914.32
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/14/2021 21:00 CDT,97596,22.22,68,1.34,3.58,4,201.676,ESE,101966.48
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/14/2021 22:00 CDT,97630,22.22,75,2.68,6.26,0,201.676,SE,102001.96
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/14/2021 23:00 CDT,97663,21.67,81,2.68,6.26,0,201.676,SE,102044.72
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/15/2021 00:00 CDT,97697,21.11,84,2.23,7.6,0,201.676,SE,102088.73
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/15/2021 01:00 CDT,97731,20,86,1.79,7.6,0,201.676,SE,102141.21
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/15/2021 02:00 CDT,97697,20,88,1.79,6.26,0,201.676,SSE,102105.67
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/15/2021 03:00 CDT,97596,19.44,91,1.79,5.81,0,201.676,SSE,102008.69
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/15/2021 04:00 CDT,97562,19.44,92,1.79,5.37,0,201.676,SSE,101973.15
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/15/2021 05:00 CDT,97562,19.44,94,1.34,5.37,0,201.676,SSE,101973.14
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/15/2021 06:00 CDT,97562,19.44,94,1.34,5.81,0,201.676,SSE,101973.14
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/15/2021 07:00 CDT,97596,19.44,96,1.79,5.37,0,201.676,SE,102008.66
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/15/2021 08:00 CDT,97630,18.89,100,1.79,5.37,8,201.676,SE,102052.66
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/15/2021 09:00 CDT,97663,20,96,1.79,6.26,55,201.676,SSE,102070.09
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/15/2021 10:00 CDT,97663,21.11,91,1.79,5.81,107,201.676,SE,102053.16
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/15/2021 11:00 CDT,97663,22.78,81,1.79,7.15,245,201.676,SSE,102027.95
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/15/2021 12:00 CDT,97562,26.11,68,2.23,6.26,517,201.676,SE,101873.06
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/15/2021 13:00 CDT,97562,25,69,2.68,7.6,392,201.676,SE,101889.42
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/15/2021 14:00 CDT,97494,23.33,72,2.23,8.05,236,201.676,SE,101843.22
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/15/2021 15:00 CDT,97494,22.22,80,1.34,5.81,42,201.676,SE,101859.83
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/15/2021 16:00 CDT,97393,21.11,89,2.23,4.02,39,201.676,ESE,101771.03
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/15/2021 17:00 CDT,97359,21.67,88,2.23,4.92,67,201.676,SE,101727.03
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/15/2021 18:00 CDT,97257,23.89,76,2.23,7.15,250,201.676,SE,101587.28
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/15/2021 19:00 CDT,97189,23.89,74,2.23,5.37,190,201.676,SE,101516.26
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/15/2021 20:00 CDT,97189,21.67,75,1.79,6.26,105,201.676,SE,101549.48
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/15/2021 21:00 CDT,97291,20,86,1.79,3.58,2,201.676,SE,101681.36
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/15/2021 22:00 CDT,97325,20.56,89,1.79,4.02,0,201.676,SE,101708.33
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/15/2021 23:00 CDT,97359,20.56,92,1.79,5.81,0,201.676,SE,101743.85
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/16/2021 00:00 CDT,97393,20.56,94,1.79,4.47,0,201.676,SE,101779.37
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/16/2021 01:00 CDT,97393,20.56,98,2.23,5.37,0,201.676,SE,101779.35
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/16/2021 02:00 CDT,97426,20,100,1.34,5.37,0,205.232,S,101822.37
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/16/2021 03:00 CDT,97393,20,100,1.34,4.02,0,205.232,SE,101787.88
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/16/2021 04:00 CDT,97325,20,100,0.9,2.68,0,205.232,SSE,101716.81
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/16/2021 05:00 CDT,97257,20.56,100,0.9,3.13,0,205.232,SSE,101637.21
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/16/2021 06:00 CDT,97223,20.56,100,0.9,3.13,0,205.232,SSE,101601.68
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/16/2021 07:00 CDT,97189,20.56,100,1.34,4.02,0,207.264,SE,101566.15
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/16/2021 08:00 CDT,97156,20.56,100,1.79,9.84,15,207.264,S,101531.66
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/16/2021 09:00 CDT,97291,21.11,100,0.9,7.15,52,207.264,SSE,101664.38
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/16/2021 10:00 CDT,97325,22.22,99,1.34,4.47,148,207.264,SSE,101683.14
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/16/2021 11:00 CDT,97223,23.33,91,1.34,5.37,275,207.264,S,101560
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/16/2021 12:00 CDT,97223,24.44,88,1.79,4.92,287,207.518,SSE,101543.52
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/16/2021 13:00 CDT,97189,26.67,74,1.79,4.92,495,207.518,SSE,101475.34
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/16/2021 14:00 CDT,97156,24.44,85,3.13,7.15,330,207.518,SE,101473.56
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/16/2021 15:00 CDT,97122,25.56,72,3.13,8.49,569,207.518,SE,101421.64
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/16/2021 16:00 CDT,97054,26.11,67,3.13,8.94,552,207.518,SE,101342.61
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/16/2021 17:00 CDT,97020,27.22,64,2.23,6.26,532,207.518,SE,101290.98
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/16/2021 18:00 CDT,96986,26.67,66,3.13,8.05,425,207.518,SE,101263.46
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/16/2021 19:00 CDT,96952,25.56,70,2.68,6.7,310,207.518,SE,101244.13
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/16/2021 20:00 CDT,96952,23.33,81,2.23,5.81,109,207.518,SE,101276.98
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/16/2021 21:00 CDT,96952,21.11,89,1.34,4.92,3,207.518,SE,101310.21
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/16/2021 22:00 CDT,97054,20.56,94,0.9,3.13,0,207.518,SSE,101425.1
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/16/2021 23:00 CDT,97088,21.11,93,0.9,3.13,0,207.518,SSE,101452.3
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/17/2021 00:00 CDT,97054,21.67,94,1.34,4.47,0,207.518,SSE,101408.31
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/17/2021 01:00 CDT,97020,22.22,94,1.34,7.15,0,207.518,SSE,101364.52
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/17/2021 02:00 CDT,96986,22.22,95,1.34,5.81,0,207.518,S,101328.99
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/17/2021 03:00 CDT,96952,22.22,97,1.34,4.92,0,207.518,SSE,101293.45
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/17/2021 04:00 CDT,96885,22.22,97,1.34,4.92,0,207.518,SSE,101223.45
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/17/2021 05:00 CDT,96817,22.22,97,1.79,4.47,0,207.518,S,101152.41
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/17/2021 06:00 CDT,96817,22.22,97,1.79,4.47,0,207.518,S,101152.41
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/17/2021 07:00 CDT,96885,22.22,95,1.34,5.81,3,207.518,S,101223.46
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/17/2021 08:00 CDT,96952,22.78,95,0.9,4.02,28,207.518,SSE,101285.08
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/17/2021 09:00 CDT,97020,22.78,97,1.34,3.58,32,207.518,ESE,101356.11
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/17/2021 10:00 CDT,97054,22.78,97,1.79,4.47,116,207.518,ESE,101391.63
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/17/2021 11:00 CDT,96986,26.11,83,1.79,4.02,347,207.518,SE,101271.48
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/17/2021 12:00 CDT,96952,27.78,73,2.23,5.81,496,207.518,SE,101211.81
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/17/2021 13:00 CDT,96952,27.78,71,1.79,4.47,359,207.518,SE,101211.83
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/17/2021 14:00 CDT,96918,19.44,87,4.47,11.17,205,207.772,NNE,101300.06
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/17/2021 15:00 CDT,96952,18.33,100,1.79,11.17,63,212.598,SE,101352.55
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/17/2021 16:00 CDT,96749,22.78,86,0.9,4.92,592,212.598,ENE,101073.07
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/17/2021 17:00 CDT,96614,26.67,67,0,3.58,676,212.598,,100875.04
HWWT2,Hays_2021_54,30.046611,-98.200833,380.3904,5/26/21,i,2021,05/17/2021 18:00 CDT,96681,25.56,72,4.02,9.39,493,212.598,ESE,100961.11
