station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,air.temp,relative.humidity,wind.speed,wind.gust,incremental.precip,accumulated.precip,additive.precipt,solar.rad,wind.cardinaldirection,atm.pressure,sea.level.pressure
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/01/2020 21:55 UTC,26.11,72,3.13,7.15,,28.448,,935,SW,98005.21,101463.15
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/01/2020 22:00 UTC,26.11,70,4.02,7.15,,28.448,,837,ESE,97972.55,101429.35
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/01/2020 22:05 UTC,26.11,71,4.02,7.15,,28.448,,216,SE,97972.55,101429.35
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/01/2020 22:10 UTC,26.11,71,3.13,7.15,,28.448,,584,SE,97939.9,101395.55
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/01/2020 22:15 UTC,26.11,70,4.02,7.15,,28.448,,142,SE,97939.9,101395.55
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/01/2020 22:20 UTC,26.11,71,3.58,7.15,,28.448,,181,SSE,97939.9,101395.55
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/01/2020 22:25 UTC,26.11,71,3.58,8.05,,28.448,,251,SE,97939.9,101395.55
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/01/2020 22:30 UTC,26.11,71,2.68,8.05,,28.448,,199,SSE,97939.9,101395.55
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/01/2020 22:35 UTC,26.11,72,3.58,6.7,,28.448,,135,SSE,97939.9,101395.54
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/01/2020 22:40 UTC,25.56,73,3.58,6.7,,28.448,,107,SE,97939.9,101402
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/01/2020 22:46 UTC,25.56,73,2.68,6.7,,28.448,,90,SSW,97939.9,101402
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/01/2020 22:50 UTC,25.56,72,2.23,7.15,,28.448,,90,SE,97972.55,101435.81
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/01/2020 22:55 UTC,26.11,71,4.02,6.26,,28.448,,448,SE,97972.55,101429.35
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/01/2020 23:00 UTC,26.11,70,3.58,7.15,,28.448,,104,N,97972.55,101429.35
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/01/2020 23:05 UTC,26.11,71,3.58,8.05,,28.448,,499,SE,97972.55,101429.35
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/01/2020 23:10 UTC,26.11,71,1.79,8.49,,28.448,,555,SSE,97972.55,101429.35
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/01/2020 23:15 UTC,26.11,71,3.13,6.26,,28.448,,77,E,97972.55,101429.35
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/01/2020 23:20 UTC,25.56,73,4.02,6.7,,28.448,,84,N,97972.55,101435.8
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/01/2020 23:25 UTC,25.56,75,4.47,8.94,,28.448,,111,S,97939.9,101401.99
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/01/2020 23:31 UTC,25.56,75,4.02,8.94,,28.448,,262,SSE,97939.9,101401.99
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/01/2020 23:35 UTC,25.56,74,4.92,8.05,,28.448,,348,SE,97972.55,101435.8
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/01/2020 23:40 UTC,25.56,74,2.68,8.49,,28.448,,114,SSE,97939.9,101401.99
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/01/2020 23:46 UTC,25,75,3.58,8.49,,28.448,,116,SSE,97939.9,101408.6
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/01/2020 23:50 UTC,25,75,2.68,6.26,,28.448,,251,N,97939.9,101408.6
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/01/2020 23:55 UTC,25.56,74,1.34,4.92,,28.448,,244,SE,97907.24,101368.18
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 00:01 UTC,25.56,69,4.02,7.15,,0,,202,SSE,97907.24,101368.21
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 00:05 UTC,25.56,70,4.02,8.05,,0,,167,SE,97939.9,101402.02
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 00:10 UTC,25.56,71,4.47,8.05,,0,,104,SE,97939.9,101402.01
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 00:15 UTC,25.56,69,3.58,6.26,,0,,47,SE,97939.9,101402.02
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 00:20 UTC,25.56,70,3.58,6.26,,0,,132,SE,97972.55,101435.82
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 00:25 UTC,25.56,69,3.58,6.7,,0,,93,SW,97972.55,101435.83
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 00:31 UTC,25.56,70,2.23,6.7,,0,,88,SE,97972.55,101435.82
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 00:35 UTC,25.56,70,4.02,6.7,,0,,26,N,97972.55,101435.82
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 00:40 UTC,25,71,3.58,6.7,,0,,42,SSE,97972.55,101442.43
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 00:45 UTC,25,71,2.23,6.7,,0,,25,SE,97972.55,101442.43
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 00:50 UTC,25,71,2.68,5.37,,0,,26,SE,97972.55,101442.43
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 00:55 UTC,25,71,2.68,5.81,,0,,26,S,98005.21,101476.24
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 01:01 UTC,25,72,1.79,5.81,,0,,21,SE,98005.21,101476.24
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 01:05 UTC,25,72,2.68,4.47,,0,,18,SSE,98005.21,101476.24
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 01:10 UTC,25,73,1.34,4.47,,0,,14,SSE,98005.21,101476.23
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 01:16 UTC,24.44,73,2.68,4.02,,0,,11,ESE,97972.55,101449.05
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 01:20 UTC,24.44,73,2.23,4.02,,0,,7,SE,98005.21,101482.87
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 01:25 UTC,24.44,74,1.79,4.02,,0,,5,ESE,98005.21,101482.86
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 01:30 UTC,24.44,74,2.23,4.02,,0,,0,E,98005.21,101482.86
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 01:35 UTC,24.44,74,1.79,4.02,,0,,0,SE,98005.21,101482.86
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 01:40 UTC,24.44,75,2.23,4.02,,0,,0,SE,98005.21,101482.86
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 01:46 UTC,24.44,75,1.79,4.02,,0,,0,SE,98005.21,101482.86
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 01:50 UTC,24.44,75,1.79,4.02,,0,,0,SE,98005.21,101482.86
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 01:55 UTC,24.44,76,1.34,4.02,,0,,0,SE,98005.21,101482.85
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 02:01 UTC,23.89,76,0.9,3.13,,0,,0,SE,98005.21,101489.4
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 02:05 UTC,23.89,76,0.9,2.23,,0,,0,SE,98005.21,101489.4
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 02:10 UTC,23.89,76,1.34,3.13,,0,,0,ESE,98005.21,101489.4
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 02:16 UTC,23.89,77,2.23,3.13,,0,,0,E,98005.21,101489.39
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 02:20 UTC,23.89,77,1.79,3.13,,0,,0,ESE,98005.21,101489.39
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 02:25 UTC,23.89,77,1.34,3.13,,0,,0,E,98005.21,101489.39
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 02:31 UTC,23.89,77,1.34,2.68,,0,,0,ESE,98005.21,101489.39
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 02:35 UTC,23.89,78,1.34,3.13,,0,,0,ESE,98005.21,101489.39
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 02:40 UTC,23.89,78,1.34,3.58,,0,,0,E,98005.21,101489.39
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 02:46 UTC,23.89,78,1.34,3.58,,0,,0,ESE,98005.21,101489.39
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 02:51 UTC,23.89,78,1.34,3.13,,0,,0,ESE,98005.21,101489.39
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 02:55 UTC,23.89,78,0.9,3.13,,0,,0,ESE,98005.21,101489.39
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 03:02 UTC,23.89,79,0.9,2.68,,0,,0,E,98005.21,101489.38
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 03:05 UTC,23.89,79,1.34,2.68,,0,,0,ESE,98037.87,101523.2
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 03:10 UTC,23.89,79,1.34,2.68,,0,,0,E,98037.87,101523.2
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 03:16 UTC,23.89,79,0.9,2.68,,0,,0,E,98037.87,101523.2
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 03:20 UTC,23.89,79,0.9,2.68,,0,,0,ENE,98070.52,101557.01
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 03:25 UTC,23.89,79,1.34,3.13,,0,,0,E,98070.52,101557.01
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 03:31 UTC,23.89,79,1.34,3.13,,0,,0,E,98070.52,101557.01
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 03:35 UTC,23.33,79,1.34,2.68,,0,,0,E,98070.52,101563.71
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 03:40 UTC,23.33,79,1.34,2.68,,0,,0,E,98070.52,101563.71
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 03:46 UTC,23.33,80,1.34,3.13,,0,,0,E,98070.52,101563.7
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 03:50 UTC,23.33,80,1.79,3.13,,0,,0,E,98070.52,101563.7
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 03:55 UTC,23.33,80,1.34,3.13,,0,,0,E,98070.52,101563.7
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 04:01 UTC,23.33,80,1.34,3.58,,0,,0,E,98070.52,101563.7
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 04:05 UTC,23.33,80,2.23,3.58,,0,,0,ENE,98070.52,101563.7
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 04:10 UTC,23.33,80,2.23,4.47,,0,,0,E,98070.52,101563.7
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 04:16 UTC,23.33,80,2.23,4.47,,0,,0,E,98070.52,101563.7
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 04:21 UTC,23.33,80,2.23,4.92,,0,,0,ESE,98070.52,101563.7
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 04:25 UTC,23.33,81,2.23,4.92,,0,,0,E,98070.52,101563.7
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 04:30 UTC,23.33,81,1.79,4.02,,0,,0,E,98037.87,101529.88
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 04:35 UTC,23.33,81,1.34,3.58,,0,,0,E,98070.52,101563.7
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 04:40 UTC,23.33,82,1.34,3.58,,0,,0,ESE,98070.52,101563.69
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 04:46 UTC,22.78,82,1.34,3.58,,0,,0,E,98070.52,101570.29
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 04:50 UTC,22.78,82,2.23,3.58,,0,,0,ESE,98070.52,101570.29
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 04:56 UTC,22.78,82,1.79,3.58,,0,,0,ESE,98070.52,101570.29
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 05:02 UTC,22.78,82,1.34,3.13,,0,,0,ESE,98070.52,101570.29
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 05:05 UTC,22.78,82,1.34,3.58,,0,,0,E,98070.52,101570.29
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 05:10 UTC,22.78,83,1.34,3.13,,0,,0,ESE,98070.52,101570.28
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 05:16 UTC,22.78,83,1.34,3.13,,0,,0,E,98070.52,101570.28
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 05:20 UTC,22.78,83,0.9,2.68,,0,,0,E,98037.87,101536.47
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 05:25 UTC,22.78,83,1.34,2.68,,0,,0,E,98037.87,101536.47
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 05:31 UTC,22.78,84,0.9,2.23,,0,,0,ESE,98037.87,101536.46
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 05:35 UTC,22.78,84,1.34,2.68,,0,,0,E,98037.87,101536.46
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 05:41 UTC,22.78,84,1.34,2.68,,0,,0,E,98037.87,101536.46
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 05:47 UTC,22.78,84,1.34,2.68,,0,,0,E,98037.87,101536.46
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 05:50 UTC,22.78,84,0.9,2.68,,0,,0,E,98037.87,101536.46
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 05:56 UTC,22.78,84,0.9,2.68,,0,,0,E,98037.87,101536.46
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 06:01 UTC,22.22,85,1.79,3.13,,0,,0,ESE,98070.52,101577.02
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 06:06 UTC,22.22,85,1.34,2.68,,0,,0,ESE,98070.52,101577.02
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 06:11 UTC,22.22,86,2.23,3.58,,0,,0,ENE,98037.87,101543.2
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 06:16 UTC,22.22,86,1.34,3.58,,0,,0,E,98037.87,101543.2
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 06:21 UTC,22.22,86,2.23,4.02,,0,,0,ENE,98037.87,101543.2
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 06:26 UTC,22.22,87,1.79,4.02,,0,,0,ENE,98037.87,101543.19
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 06:32 UTC,22.22,87,2.68,4.02,,0,,0,ENE,98037.87,101543.19
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 06:35 UTC,22.22,87,1.79,4.47,,0,,0,ENE,98037.87,101543.19
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 06:40 UTC,22.22,88,2.23,4.47,,0,,0,E,98037.87,101543.19
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 06:45 UTC,22.22,88,2.23,3.58,,0,,0,E,98037.87,101543.19
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 06:50 UTC,22.22,88,1.79,4.02,,0,,0,ENE,98005.21,101509.36
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 06:55 UTC,22.22,89,1.79,4.02,,0,,0,E,98005.21,101509.35
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 07:00 UTC,21.67,89,1.79,4.47,,0,,0,ESE,98005.21,101516
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 07:05 UTC,21.67,89,2.23,4.47,,0,,0,ENE,98005.21,101516
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 07:10 UTC,21.67,90,2.23,3.58,,0,,0,E,98005.21,101515.99
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 07:15 UTC,21.67,90,1.79,3.58,,0,,0,E,98005.21,101515.99
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 07:20 UTC,21.67,90,1.79,3.58,,0,,0,E,98005.21,101515.99
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 07:25 UTC,21.67,90,1.79,3.58,,0,,0,ESE,98005.21,101515.99
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 07:30 UTC,21.67,90,1.34,3.13,,0,,0,ESE,97972.55,101482.16
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 07:35 UTC,21.67,90,1.79,3.13,,0,,0,E,97972.55,101482.16
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 07:40 UTC,21.67,90,1.34,3.13,,0,,0,E,97972.55,101482.16
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 07:45 UTC,21.67,90,1.79,3.13,,0,,0,E,97972.55,101482.16
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 07:50 UTC,21.67,90,1.34,3.13,,0,,0,ESE,97972.55,101482.16
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 07:55 UTC,21.67,90,1.79,3.58,,0,,0,E,97972.55,101482.16
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 08:00 UTC,21.67,91,1.34,3.58,,0,,0,E,97972.55,101482.16
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 08:05 UTC,21.67,91,1.34,2.68,,0,,0,E,97972.55,101482.16
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 08:10 UTC,21.67,91,1.34,2.68,,0,,0,ENE,97972.55,101482.16
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 08:15 UTC,21.67,91,0.9,2.23,,0,,0,E,97972.55,101482.16
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 08:20 UTC,21.67,91,1.34,2.68,,0,,0,E,97972.55,101482.16
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 08:25 UTC,21.67,91,1.34,2.68,,0,,0,E,97972.55,101482.16
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 08:30 UTC,21.67,91,0.9,1.79,,0,,0,E,97972.55,101482.16
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 08:35 UTC,21.67,91,1.34,2.68,,0,,0,E,97972.55,101482.16
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 08:40 UTC,21.67,91,1.34,2.68,,0,,0,E,97972.55,101482.16
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 08:45 UTC,21.67,91,0.9,2.68,,0,,0,ENE,97939.9,101448.34
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 08:50 UTC,21.67,92,1.34,2.68,,0,,0,E,97939.9,101448.33
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 08:55 UTC,21.67,92,0.9,2.68,,0,,0,E,97939.9,101448.33
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 09:00 UTC,21.67,92,0.9,1.79,,0,,0,E,97939.9,101448.33
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 09:05 UTC,21.67,92,0.9,1.79,,0,,0,E,97939.9,101448.33
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 09:10 UTC,21.67,92,0.9,1.79,,0,,0,E,97939.9,101448.33
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 09:16 UTC,21.67,92,0.9,1.79,,0,,0,E,97939.9,101448.33
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 09:20 UTC,21.67,92,0.9,1.79,,0,,0,E,97939.9,101448.33
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 09:25 UTC,21.67,92,1.34,2.68,,0,,0,E,97907.24,101414.5
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 09:30 UTC,21.67,92,1.34,3.13,,0,,0,ENE,97907.24,101414.5
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 09:35 UTC,21.67,92,1.34,2.23,,0,,0,E,97907.24,101414.5
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 09:40 UTC,21.67,92,0.9,2.23,,0,,0,E,97939.9,101448.33
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 09:45 UTC,21.67,92,0.9,1.79,,0,,0,E,97939.9,101448.33
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 09:50 UTC,21.67,92,0.45,1.79,,0,,0,E,97939.9,101448.33
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 09:55 UTC,21.67,92,1.34,2.68,,0,,0,ESE,97907.24,101414.5
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 10:00 UTC,21.67,92,0.9,2.68,,0,,0,E,97907.24,101414.5
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 10:05 UTC,21.67,92,0.9,1.79,,0,,0,E,97939.9,101448.33
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 10:10 UTC,21.67,92,1.34,1.79,,0,,0,E,97939.9,101448.33
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 10:15 UTC,21.67,92,0.9,2.23,,0,,0,ENE,97939.9,101448.33
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 10:20 UTC,21.67,92,0.9,2.23,,0,,0,ENE,97939.9,101448.33
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 10:25 UTC,21.67,92,0.9,1.79,,0,,0,ENE,97939.9,101448.33
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 10:30 UTC,21.67,92,0.9,2.68,,0,,0,E,97939.9,101448.33
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 10:35 UTC,21.67,92,0.9,2.68,,0,,0,ENE,97939.9,101448.33
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 10:40 UTC,21.67,92,0.9,1.79,,0,,0,E,97939.9,101448.33
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 10:45 UTC,21.67,92,0.45,1.79,,0,,0,ENE,97939.9,101448.33
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 10:50 UTC,21.67,92,1.34,2.23,,0,,0,ENE,97939.9,101448.33
F6098,Bexar_2019_13,29.5045,-98.57533,304.8,7/19/20,p,2020,06/02/2020 10:55 UTC,21.67,92,1.34,2.23,,0,,0,ENE,97939.9,101448.33
