station.id,site,latitude,longitude,elevation.m,sampling.date,visit.type,sampling.year,date.time,air.temp,relative.humidity,wind.speed,wind.direction,wind.gust,additive.precip,accumulated.precip,incremental.precip,atm.pressure,sea.level.pressure
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 08:55 UTC,14,93.7,2.06,350,,,,,97446.59,101403.77
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 09:15 UTC,15,87.85,1.54,310,,,,,97511.67,101457.53
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 09:35 UTC,15,93.75,2.06,340,,,,,97446.59,101389.8
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 09:55 UTC,16,87.94,0,0,,,,,97511.67,101443.64
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 10:15 UTC,15,93.75,2.06,200,,,,,97576.74,101525.21
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 10:35 UTC,16,87.94,2.06,340,,,,,97544.2,101477.49
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 10:55 UTC,16,93.8,0,0,,,,,97544.2,101477.46
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 11:15 UTC,16,87.94,0,0,,,,,97544.2,101477.49
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 11:35 UTC,16,87.94,0,0,,,,,97576.74,101511.34
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 11:55 UTC,16,82.4,0,0,,,,,97576.74,101511.36
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 12:15 UTC,16,82.4,0,0,,,,,97576.74,101511.36
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 12:35 UTC,16,87.94,2.06,350,,,,,97609.28,101545.19
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 12:55 UTC,18,82.65,4.12,360,,,,,97576.74,101483.86
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 13:15 UTC,18,82.65,3.09,330,,,,,97674.35,101585.38
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 13:35 UTC,18,82.65,1.54,30,,,,,97674.35,101585.38
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 13:55 UTC,18,82.65,3.09,320,,,,,97739.42,101653.05
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 14:15 UTC,17,82.52,4.12,10,,,,,97674.35,101599.09
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 14:35 UTC,17,88.02,2.06,20,,,,,97674.35,101599.07
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 14:55 UTC,17,82.52,1.54,330,,,,,97771.96,101700.63
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 15:15 UTC,17,82.52,2.57,340,5.14,,,,97771.96,101700.63
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 15:35 UTC,17,82.52,3.09,360,,,,,97771.96,101700.63
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 15:55 UTC,16,82.4,3.09,350,,,,,97771.96,101714.45
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 16:15 UTC,15,77.01,5.66,340,8.23,,,,97869.57,101829.95
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 16:35 UTC,14,76.85,3.6,350,,,,,97902.1,101877.84
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 16:55 UTC,14,67.15,5.66,10,,,,,97934.64,101911.73
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 17:15 UTC,14,67.15,3.6,10,,,,,97902.1,101877.87
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 17:35 UTC,14,67.15,3.09,10,,,,,97934.64,101911.73
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 17:55 UTC,14,62.72,3.6,360,,,,,97902.1,101877.89
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 18:15 UTC,14,62.72,4.12,360,,,,,97869.57,101844.04
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 18:35 UTC,15,58.8,2.06,350,5.14,,,,97869.57,101830.02
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 18:55 UTC,15,58.8,4.12,360,,,,,97804.49,101762.31
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 19:15 UTC,15,62.95,2.57,360,6.17,,,,97804.49,101762.29
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 19:35 UTC,16,59.05,2.06,,5.14,,,,97771.96,101714.54
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 19:55 UTC,16,59.05,3.09,350,,,,,97739.42,101680.69
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 20:15 UTC,17,55.41,3.6,340,,,,,97739.42,101666.89
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 20:35 UTC,17,59.3,3.6,350,,,,,97739.42,101666.87
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 20:55 UTC,17,59.3,4.12,360,,,,,97739.42,101666.87
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 21:15 UTC,18,55.67,4.12,20,,,,,97706.88,101619.33
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 21:35 UTC,18,55.67,5.14,10,,,,,97674.35,101585.49
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 21:55 UTC,17,59.3,5.14,10,,,,,97706.88,101633.03
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 22:15 UTC,17,59.3,3.6,20,,,,,97706.88,101633.03
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 22:35 UTC,17,59.3,4.63,30,,,,,97706.88,101633.03
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 22:55 UTC,17,59.3,4.12,40,,,,,97739.42,101666.87
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 23:15 UTC,16,59.05,4.12,20,,,,,97771.96,101714.54
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 23:35 UTC,16,59.05,3.09,10,,,,,97804.49,101748.38
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/27/2020 23:55 UTC,16,59.05,3.6,10,,,,,97837.03,101782.24
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 00:15 UTC,16,55.15,4.12,10,,,,,97869.57,101816.1
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 00:35 UTC,16,55.15,3.09,40,,,,,97902.1,101849.95
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 00:55 UTC,16,55.15,3.6,20,,,,,97934.64,101883.8
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 01:15 UTC,15,54.89,3.09,30,,,,,97967.17,101931.58
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 01:35 UTC,15,54.89,4.63,30,,,,,97967.17,101931.58
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 01:55 UTC,15,51.21,3.6,40,,,,,97999.72,101965.46
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 02:15 UTC,15,51.21,2.57,20,,,,,97999.72,101965.46
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 02:35 UTC,15,47.75,4.12,50,,,,,98032.25,101999.32
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 02:55 UTC,15,47.75,3.6,50,,,,,98032.25,101999.32
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 03:15 UTC,15,47.75,2.06,40,,,,,98032.25,101999.32
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 03:35 UTC,15,47.75,4.63,50,,,,,98032.25,101999.32
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 03:55 UTC,15,47.75,2.57,60,6.17,,,,98032.25,101999.32
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 04:15 UTC,15,47.75,2.57,,,,,,98064.78,102033.17
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 04:35 UTC,15,47.75,2.06,60,5.14,,,,98064.78,102033.17
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 04:55 UTC,15,51.21,3.09,70,5.66,,,,98064.78,102033.16
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 05:15 UTC,15,51.21,0,0,,,,,98097.32,102067.01
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 05:35 UTC,13,71.66,0,0,5.66,,,,98097.32,102095.17
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 05:55 UTC,13,71.66,2.57,30,,,,0.254,98064.78,102061.3
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 06:15 UTC,13,76.68,2.57,20,,,,,98064.78,102061.28
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 06:35 UTC,12,81.88,1.54,20,,,,,98064.78,102075.53
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 06:55 UTC,12,81.88,2.57,30,,,,0.254,97999.72,102007.81
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 07:15 UTC,12,81.88,3.09,40,,,,,97999.72,102007.81
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 07:35 UTC,12,76.52,2.57,40,,,,,97967.17,101973.94
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 07:55 UTC,12,76.52,2.57,50,,,,,97967.17,101973.94
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 08:15 UTC,12,76.52,2.57,50,,,,,97934.64,101940.08
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 08:35 UTC,12,76.52,2.06,90,,,,,97934.64,101940.08
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 08:55 UTC,12,76.52,2.06,70,,,,,97934.64,101940.08
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 09:15 UTC,12,76.52,2.06,60,,,,,97902.1,101906.21
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 09:35 UTC,12,76.52,2.06,60,,,,,97902.1,101906.21
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 09:55 UTC,12,76.52,3.09,,,,,,97934.64,101940.08
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 10:15 UTC,12,76.52,2.57,60,,,,,97934.64,101940.08
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 10:35 UTC,12,76.52,2.06,50,,,,,97967.17,101973.94
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 10:55 UTC,12,81.88,2.57,60,,,,,97934.64,101940.06
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 11:15 UTC,12,81.88,2.06,60,,,,,97967.17,101973.93
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 11:35 UTC,12,81.88,3.09,60,,,,,97934.64,101940.06
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 11:55 UTC,11,87.48,2.57,40,,,,,97934.64,101954.39
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 12:15 UTC,11,93.55,0,0,,,,,97934.64,101954.37
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 12:35 UTC,11,93.55,1.54,40,,,,,97902.1,101920.5
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 12:55 UTC,11,93.55,0,0,,,,,97902.1,101920.5
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 13:15 UTC,11,93.55,0,0,,,,,97934.64,101954.37
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 13:35 UTC,11,93.55,0,0,,,,,97967.17,101988.24
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 13:55 UTC,11,93.55,0,0,,,,,97967.17,101988.24
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 14:15 UTC,11,93.55,2.06,30,,,,,97934.64,101954.37
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 14:35 UTC,12,87.57,2.06,30,,,,,97967.17,101973.91
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 14:55 UTC,12,87.57,0,0,,,,,97999.72,102007.79
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 15:15 UTC,12,87.57,0,0,,,,,97999.72,102007.79
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 15:35 UTC,12,93.6,0,0,,,,,97999.72,102007.77
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 15:55 UTC,12,93.6,0,0,,,,1.27,97999.72,102007.77
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 16:15 UTC,12,93.6,0,0,,,,,98032.25,102041.63
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 16:35 UTC,12,93.6,1.54,320,,,,,98032.25,102041.63
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 16:55 UTC,12,93.6,2.57,340,,,,3.048,97999.72,102007.77
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 17:15 UTC,12,93.6,2.57,320,,,,,98032.25,102041.63
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 17:35 UTC,13,87.66,3.09,340,,,,,97967.17,101959.66
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 17:55 UTC,13,87.66,2.57,320,,,,1.016,97967.17,101959.66
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 18:15 UTC,13,87.66,2.57,310,,,,,97967.17,101959.66
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 18:35 UTC,13,87.66,2.06,360,,,,,97902.1,101891.94
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 18:55 UTC,13,87.66,4.12,300,,,,0.508,97934.64,101925.8
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 19:15 UTC,12,93.6,2.57,320,,,,,97902.1,101906.16
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 19:35 UTC,12,93.6,4.12,330,,,,,97902.1,101906.16
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 19:55 UTC,12,87.57,4.63,320,,,,2.286,97902.1,101906.18
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 20:15 UTC,11,87.48,6.69,320,,,,,97902.1,101920.51
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 20:35 UTC,10,93.5,5.14,330,,,,,97902.1,101934.94
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 20:55 UTC,10,87.38,4.12,320,7.2,,,0.508,97902.1,101934.96
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 21:15 UTC,10,87.38,4.63,310,,,,,97902.1,101934.96
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 21:35 UTC,10,87.38,5.14,310,,,,,97934.64,101968.84
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 21:55 UTC,9,93.45,3.6,320,7.2,,,0.762,97967.17,102017.24
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 22:15 UTC,9,93.45,3.09,340,,,,,97934.64,101983.37
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 22:35 UTC,9,93.45,3.09,320,,,,,97934.64,101983.37
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 22:55 UTC,9,93.45,2.06,300,,,,0.508,97934.64,101983.37
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 23:15 UTC,9,93.45,2.06,310,,,,,97967.17,102017.24
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 23:35 UTC,9,93.45,2.57,310,,,,,97967.17,102017.24
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/28/2020 23:55 UTC,9,93.45,2.57,320,,,,,97967.17,102017.24
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 00:15 UTC,9,93.45,3.6,310,,,,,97967.17,102017.24
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 00:35 UTC,9,93.45,2.06,300,,,,,97967.17,102017.24
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 00:55 UTC,9,93.45,2.06,300,,,,0.254,97967.17,102017.24
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 01:15 UTC,9,93.45,3.09,300,,,,,97999.72,102051.14
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 01:35 UTC,9,93.45,2.57,300,,,,,97999.72,102051.14
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 01:55 UTC,9,93.45,2.57,280,,,,1.016,97999.72,102051.14
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 02:15 UTC,9,93.45,2.06,280,,,,,97999.72,102051.14
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 02:35 UTC,9,93.45,2.06,290,,,,,97967.17,102017.24
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 02:55 UTC,9,93.45,3.09,280,,,,,97999.72,102051.14
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 03:15 UTC,9,87.28,3.6,310,,,,,97999.72,102051.15
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 03:35 UTC,9,87.28,3.09,300,,,,,98032.25,102085.03
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 03:55 UTC,9,87.28,2.57,320,,,,0.254,97999.72,102051.15
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 04:15 UTC,8,93.4,2.57,310,,,,,98032.25,102099.68
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 04:35 UTC,8,93.4,3.09,310,,,,,97999.72,102065.8
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 04:55 UTC,8,93.4,3.6,290,,,,,98032.25,102099.68
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 05:15 UTC,8,93.4,2.57,310,,,,,97999.72,102065.8
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 05:35 UTC,8,93.4,2.57,320,,,,,97967.17,102031.9
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 05:55 UTC,8,93.4,2.57,310,,,,,97967.17,102031.9
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 06:15 UTC,8,87.19,3.09,330,,,,,97967.17,102031.92
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 06:35 UTC,8,87.19,2.57,320,,,,,97934.64,101998.04
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 06:55 UTC,8,87.19,3.6,310,,,,,97902.1,101964.15
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 07:15 UTC,7,93.35,3.6,300,,,,,97902.1,101978.89
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 07:35 UTC,7,93.35,4.12,320,,,,,97869.57,101945
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 07:55 UTC,7,93.35,3.09,310,,,,,97869.57,101945
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 08:15 UTC,7,93.35,3.09,320,,,,,97869.57,101945
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 08:35 UTC,7,93.35,2.06,300,,,,,97869.57,101945
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 08:55 UTC,7,87.09,2.06,280,,,,,97837.03,101911.12
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 09:15 UTC,6,93.3,2.06,270,,,,,97804.49,101892.06
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 09:35 UTC,6,93.3,2.06,270,,,,,97804.49,101892.06
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 09:55 UTC,6,93.3,2.06,270,,,,,97804.49,101892.06
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 10:15 UTC,5,93.24,2.57,270,,,,,97804.49,101907.01
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 10:35 UTC,5,93.24,1.54,290,,,,,97804.49,101907.01
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 10:55 UTC,5,93.24,2.57,300,,,,,97804.49,101907.01
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 11:15 UTC,5,100,2.06,310,,,,,97804.49,101907
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 11:35 UTC,6,93.3,3.09,310,,,,,97837.03,101925.96
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 11:55 UTC,6,93.3,3.09,310,,,,,97902.1,101993.75
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 12:15 UTC,6,93.3,3.6,320,,,,,97902.1,101993.75
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 12:35 UTC,6,93.3,5.14,330,,,,,97934.64,102027.65
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 12:55 UTC,6,93.3,4.12,320,,,,,97967.17,102061.54
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 13:15 UTC,6,93.3,2.57,310,,,,,97999.72,102095.45
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 13:35 UTC,7,87.09,4.63,320,,,,,98032.25,102114.47
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 13:55 UTC,7,87.09,4.63,330,,,,,98064.78,102148.35
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 14:15 UTC,7,87.09,4.12,310,,,,,98097.32,102182.25
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 14:35 UTC,7,87.09,3.6,310,,,,,98129.86,102216.14
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 14:55 UTC,7,87.09,5.14,310,,,,,98129.86,102216.14
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 15:15 UTC,7,87.09,4.63,310,,,,,98162.4,102250.04
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 15:35 UTC,8,81.34,4.12,310,,,,,98194.93,102269.14
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 15:55 UTC,8,81.34,4.63,310,,,,,98227.46,102303.02
KAQO,Burnet_2020_14,30.78361,-98.66194,335.8896,5/27/21,i,2021,11/29/2020 16:15 UTC,8,87.19,3.6,320,,,,,98227.46,102303.01
