"","site","sampling.year","id","visit.type","photo","pft","NCRS.code","soil.pH","soil.cec","soil.no3n","soil.phos","soil.potassium","total.leaf.area","dry.wgt","n.leaf","c.leaf","sla","n.area","cn.leaf","d13C","d15n","norm.precip","norm.spei","norm.aridity","month.precip","spei","aridity","chi"
"105","Bexar_2019_13",2020,"Bexar_p_1b","p","c3","c3_forb",NA,7.1,131,3,11,495,2.08,0.023,3.48,38.16,90.51,314.97,10.97,-29.06,8.05,51.562,-1.5594612926966,0.26223839454273,18.796,-0.364621345132706,0.195386235056518,0.765058438943667
"106","Bexar_2019_13",2020,"Bexar_p_1c","p","c3","c3_shrub","PRGL2",7.1,131,3,11,495,1.36,0.0098,2.39,47.35,138.55,331.13,19.81,-28.69,0.69,51.562,-1.5594612926966,0.26223839454273,18.796,-0.364621345132706,0.195386235056518,0.747837584184046
"107","Bexar_2019_13",2020,"Bexar_p_1d","p","c3","c3_forb","AMAR2",7.1,131,3,11,495,2.4,0.047,1.98,44.44,51.08,101.14,22.44,-28.73,1.48,51.562,-1.5594612926966,0.26223839454273,18.796,-0.364621345132706,0.195386235056518,0.749698665673654
"108","Bexar_2019_13",2020,"Bexar_p_2a","p","c3","c3_forb","RAPE3",7.1,131,3,11,495,0.88,0.012,2.18,44.37,73.54,160.32,20.35,-28.72,-0.61,51.562,-1.5594612926966,0.26223839454273,18.796,-0.364621345132706,0.195386235056518,0.74923338093041
"109","Bexar_2019_13",2020,"Bexar_p_2b","p","c3","c3_forb",NA,7.1,131,3,11,495,2.19,0.0164,2.8,44.19,133.37,373.44,15.78,-26.55,3.62,51.562,-1.5594612926966,0.26223839454273,18.796,-0.364621345132706,0.195386235056518,0.648492702490049
"110","Bexar_2019_13",2020,"Bexar_p_2c","p","c3","c3_forb",NA,7.1,131,3,11,495,3.79,0.0408,1.44,46.94,92.89,133.76,32.6,-29.91,-0.67,51.562,-1.5594612926966,0.26223839454273,18.796,-0.364621345132706,0.195386235056518,0.804669615089996
"111","Bexar_2019_13",2020,"Bexar_p_2d","p","c3","c3_forb","AMAR2",7.1,131,3,11,495,2.47,0.0313,1.83,43.3,79.07,144.7,23.66,-29.29,1.48,51.562,-1.5594612926966,0.26223839454273,18.796,-0.364621345132706,0.195386235056518,0.775769911322093
"112","Bexar_2019_13",2020,"Bexar_p_3a","p","c3","c3_forb","AMAR2",7.1,131,3,11,495,3.18,0.0573,1.98,45.08,55.55,109.99,22.77,-28.95,0.63,51.562,-1.5594612926966,0.26223839454273,18.796,-0.364621345132706,0.195386235056518,0.759937354555989
"113","Bexar_2019_13",2020,"Bexar_p_4a","p","c3","c3_forb",NA,7.1,131,3,11,495,3.83,0.0398,1.48,48.04,96.34,142.58,32.46,-29.64,-0.71,51.562,-1.5594612926966,0.26223839454273,18.796,-0.364621345132706,0.195386235056518,0.792079720800637
"114","Bexar_2019_13",2020,"Bexar_p_4b","p","c3","c3_forb","SOEL",7.1,131,3,11,495,3.48,0.04,2.28,44.33,86.9,198.13,19.44,-29.96,1.73,51.562,-1.5594612926966,0.26223839454273,18.796,-0.364621345132706,0.195386235056518,0.80700184610579
"115","Bexar_2019_13",2020,"Bexar_p_4c","p","c3","c3_forb","AMAR2",7.1,131,3,11,495,3.57,0.0483,1.61,44.91,73.89,118.96,27.89,-28.46,-0.23,51.562,-1.5594612926966,0.26223839454273,18.796,-0.364621345132706,0.195386235056518,0.737139339586945
"116","Bexar_2019_13",2020,"Bexar_p_mes","p","c3","c3_shrub","PRGL2",7.1,131,3,11,495,9.37,0.1233,3.04,48.41,75.98,230.98,15.92,-27.84,-0.38,51.562,-1.5594612926966,0.26223839454273,18.796,-0.364621345132706,0.195386235056518,0.708325808199386
"117","Blanco_2019_16",2020,"Blanco_i_01","i","c3","c3_shrub","WEAC",7.6,119,6,6,218,2.42,0.0335,1.98,37.13,72.37,143.29,18.75,-29.95,0.28,53.34,-1.34087177255705,0.299768963644075,0,-0.0404567195322286,0,0.806535380668728
"118","Blanco_2019_16",2020,"Blanco_i_02","i","c3","c3_shrub","WEAC",7.6,119,6,6,218,1.83,0.0251,1.47,34.76,72.87,107.12,23.65,-29.11,-0.27,53.34,-1.34087177255705,0.299768963644075,0,-0.0404567195322286,0,0.7673865881838
"119","Blanco_2019_16",2020,"Blanco_i_03","i","c3","c3_shrub","WEAC",7.6,119,6,6,218,2.21,0.0338,1.72,35.16,65.39,112.47,20.44,-29.03,0.13,53.34,-1.34087177255705,0.299768963644075,0,-0.0404567195322286,0,0.763661664491881
"120","Blanco_2019_16",2020,"Blanco_i_04","i","c3","c3_forb","STTE3",7.6,119,6,6,218,4.18,0.0488,1.47,42.15,85.67,125.93,28.67,-26.8,-0.23,53.34,-1.34087177255705,0.299768963644075,0,-0.0404567195322286,0,0.660075874134777
"121","Blanco_2019_16",2020,"Blanco_i_05","i","c3","c3_forb","STTE3",7.6,119,6,6,218,5.08,0.0796,0.95,44.08,63.84,60.65,46.4,-27.68,1.28,53.34,-1.34087177255705,0.299768963644075,0,-0.0404567195322286,0,0.700896023160007
"122","Blanco_2019_16",2020,"Blanco_i_06","i","c3","c3_forb","STTE3",7.6,119,6,6,218,5.31,0.0811,1.36,43.43,65.46,89.03,31.93,-27.4,-0.5,53.34,-1.34087177255705,0.299768963644075,0,-0.0404567195322286,0,0.687899781445227
"123","Blanco_2019_16",2020,"Blanco_i_07","i","c3","c3_forb","HETE3",7.6,119,6,6,218,5.87,0.0133,1.23,38.97,441.07,542.52,31.68,-28.92,-0.68,53.34,-1.34087177255705,0.299768963644075,0,-0.0404567195322286,0,0.758540896533045
"124","Blanco_2019_16",2020,"Blanco_i_08","i","c3","c3_forb","HETE3",7.6,119,6,6,218,1.04,0.014,1.32,36.79,74.24,98,27.87,-29.12,-0.51,53.34,-1.34087177255705,0.299768963644075,0,-0.0404567195322286,0,0.767852246807567
"125","Blanco_2019_16",2020,"Blanco_i_09","i","c3","c3_forb","HETE3",7.6,119,6,6,218,1.02,0.0169,0.89,36.47,60.19,53.57,40.98,-29.15,-1.46,53.34,-1.34087177255705,0.299768963644075,0,-0.0404567195322286,0,0.769249280235684
"126","Blanco_2019_16",2020,"Blanco_i_10","i","c4","c4_graminoid","CYDA",7.6,119,6,6,218,10.07,0.0375,1.1,42.19,268.62,295.48,38.35,-12.6,0.63,53.34,-1.34087177255705,0.299768963644075,0,-0.0404567195322286,0,0.011446885626146
"127","Blanco_2019_16",2020,"Blanco_i_11","i","c4","c4_graminoid","BOSA",7.6,119,6,6,218,3.72,0.0283,1.55,43.41,131.5,203.83,28.01,-12.93,1.5,53.34,-1.34087177255705,0.299768963644075,0,-0.0404567195322286,0,0.0263088459444332
"128","Blanco_2019_16",2020,"Blanco_i_12","i","c4","c4_graminoid","BOSA",7.6,119,6,6,218,2.57,0.019,1.51,42.63,135.12,204.03,28.23,-13.37,0.7,53.34,-1.34087177255705,0.299768963644075,0,-0.0404567195322286,0,0.0461402580824203
"129","Blanco_2019_16",2020,"Blanco_i_13","i","c4","c4_graminoid","BOSA",7.6,119,6,6,218,4.25,0.0309,1.27,42.8,137.67,174.84,33.7,-13.17,1.03,53.34,-1.34087177255705,0.299768963644075,0,-0.0404567195322286,0,0.0371237875385195
"130","Blanco_2019_16",2020,"Blanco_i_14","i","c4","c4_graminoid","CYDA",7.6,119,6,6,218,2.43,0.0204,1.2,43.07,119.02,142.82,35.89,-13.62,0.05,53.34,-1.34087177255705,0.299768963644075,0,-0.0404567195322286,0,0.0574159880582381
"131","Blanco_2019_16",2020,"Blanco_i_15","i","c4","c4_graminoid","CYDA",7.6,119,6,6,218,3.1,0.0291,1.09,42.57,106.57,116.16,39.06,-12.61,-0.07,53.34,-1.34087177255705,0.299768963644075,0,-0.0404567195322286,0,0.0118971021035433
"132","Brazos_2020_16",2021,"Brazos16_i_01","i","c3","c3_forb",NA,5.4,138,54,34,151,23.59,0.1146,NA,NA,205.8464223,NA,NA,NA,NA,152.4,0.117890921418722,0.901202693144642,155.702,1.86132188995048,2.10004171947994,NA
"133","Brazos_2020_16",2021,"Brazos16_i_02","i","c3","c3_forb",NA,5.4,138,54,34,151,18.557,0.0778,NA,NA,238.5218509,NA,NA,NA,NA,152.4,0.117890921418722,0.901202693144642,155.702,1.86132188995048,2.10004171947994,NA
"134","Brazos_2020_16",2021,"Brazos16_i_03","i","c3","c3_forb",NA,5.4,138,54,34,151,13.93,0.0693,NA,NA,201.010101,NA,NA,NA,NA,152.4,0.117890921418722,0.901202693144642,155.702,1.86132188995048,2.10004171947994,NA
"135","Brazos_2020_16",2021,"Brazos16_i_04","i","c3","c3_forb",NA,5.4,138,54,34,151,22.01,0.1396,NA,NA,157.6647564,NA,NA,NA,NA,152.4,0.117890921418722,0.901202693144642,155.702,1.86132188995048,2.10004171947994,NA
"136","Brazos_2020_16",2021,"Brazos16_i_05","i","c3","c3_forb",NA,5.4,138,54,34,151,24.87,0.1213,NA,NA,205.0288541,NA,NA,NA,NA,152.4,0.117890921418722,0.901202693144642,155.702,1.86132188995048,2.10004171947994,NA
"137","Brazos_2020_16",2021,"Brazos16_i_06","i","c3","c3_forb",NA,5.4,138,54,34,151,23.25,0.1577,NA,NA,147.4318326,NA,NA,NA,NA,152.4,0.117890921418722,0.901202693144642,155.702,1.86132188995048,2.10004171947994,NA
"138","Brazos_2020_16",2021,"Brazos16_i_07","i","c4","c4_graminoid","SOHA",5.4,138,54,34,151,11.382,0.0868,NA,NA,131.1290323,NA,NA,NA,NA,152.4,0.117890921418722,0.901202693144642,155.702,1.86132188995048,2.10004171947994,NA
"139","Brazos_2020_16",2021,"Brazos16_i_08","i","c4","c4_graminoid","SOHA",5.4,138,54,34,151,10.756,0.0948,NA,NA,113.4599156,NA,NA,NA,NA,152.4,0.117890921418722,0.901202693144642,155.702,1.86132188995048,2.10004171947994,NA
"140","Brazos_2020_16",2021,"Brazos16_i_09","i","c4","c4_graminoid","SOHA",5.4,138,54,34,151,8.543,0.0902,NA,NA,94.71175166,NA,NA,NA,NA,152.4,0.117890921418722,0.901202693144642,155.702,1.86132188995048,2.10004171947994,NA
"141","Brazos_2020_16",2021,"Brazos16_i_10","i","c3","c3_forb","AMPS",5.4,138,54,34,151,17.014,0.1391,NA,NA,122.3148814,NA,NA,NA,NA,152.4,0.117890921418722,0.901202693144642,155.702,1.86132188995048,2.10004171947994,NA
"142","Brazos_2020_16",2021,"Brazos16_i_11","i","c3","c3_forb","AMPS",5.4,138,54,34,151,13.539,0.1121,NA,NA,120.7760928,NA,NA,NA,NA,152.4,0.117890921418722,0.901202693144642,155.702,1.86132188995048,2.10004171947994,NA
"143","Brazos_2020_16",2021,"Brazos16_i_12","i","c3","c3_forb","AMPS",5.4,138,54,34,151,14.687,0.1074,NA,NA,136.7504655,NA,NA,NA,NA,152.4,0.117890921418722,0.901202693144642,155.702,1.86132188995048,2.10004171947994,NA
"144","Brazos_2020_16",2021,"Brazos16_i_13","i","c3","c3_forb",NA,5.4,138,54,34,151,8.049,0.0458,NA,NA,175.7423581,NA,NA,NA,NA,152.4,0.117890921418722,0.901202693144642,155.702,1.86132188995048,2.10004171947994,NA
"145","Brazos_2020_16",2021,"Brazos16_i_14","i","c3","c3_forb",NA,5.4,138,54,34,151,NA,0.0522,NA,NA,NA,NA,NA,NA,NA,152.4,0.117890921418722,0.901202693144642,155.702,1.86132188995048,2.10004171947994,NA
"146","Brazos_2020_16",2021,"Brazos16_i_15","i","c3","c3_forb",NA,5.4,138,54,34,151,NA,0.0685,NA,NA,NA,NA,NA,NA,NA,152.4,0.117890921418722,0.901202693144642,155.702,1.86132188995048,2.10004171947994,NA
"147","Brazos_2020_18",2020,"Brazos18_i_01","i","c4","c4_graminoid","SOHA",5.2,125,2,19,221,4.42,0.0489,1.19,42.09,90.36,107.53,35.37,-14.03,3.36,79.248,-1.17910573503364,0.44600015535872,96.012,1.51137922656555,1.18980820780041,0.0759205637393515
"148","Brazos_2020_18",2020,"Brazos18_i_02","i","c4","c4_graminoid","SOHA",5.2,125,2,19,221,3.59,0.033,1.61,39.36,108.81,175.18,24.45,-13.18,0.77,79.248,-1.17910573503364,0.44600015535872,96.012,1.51137922656555,1.18980820780041,0.0375745242652137
"149","Brazos_2020_18",2020,"Brazos18_i_03","i","c4","c4_graminoid","SOHA",5.2,125,2,19,221,3.62,0.0339,1.53,39.45,106.65,163.17,25.78,-13.6,1.16,79.248,-1.17910573503364,0.44600015535872,96.012,1.51137922656555,1.18980820780041,0.0565137193261991
"150","Brazos_2020_18",2020,"Brazos18_i_04","i","c3","c3_forb","SOEL",5.2,125,2,19,221,7.28,0.1217,3.46,43.43,59.85,207.08,12.55,-29.76,8.38,79.248,-1.17910573503364,0.44600015535872,96.012,1.51137922656555,1.18980820780041,0.797674364302893
"151","Brazos_2020_18",2020,"Brazos18_i_05","i","c3","c3_forb","SOEL",5.2,125,2,19,221,4.85,0.0855,2.86,41.77,56.7,162.16,14.6,-28.77,5.41,79.248,-1.17910573503364,0.44600015535872,96.012,1.51137922656555,1.18980820780041,0.751559900460132
"152","Brazos_2020_18",2020,"Brazos18_i_06","i","c3","c3_forb","SOEL",5.2,125,2,19,221,9.27,0.1526,3.67,43.81,60.73,222.88,11.94,-30.09,8.22,79.248,-1.17910573503364,0.44600015535872,96.012,1.51137922656555,1.18980820780041,0.813066772092621
"153","Brazos_2020_18",2020,"Brazos18_i_07","i","c4","c4_graminoid","SOHA",5.2,125,2,19,221,4.18,0.0405,1.26,40.72,103.24,130.08,32.32,-13.52,-0.06,79.248,-1.17910573503364,0.44600015535872,96.012,1.51137922656555,1.18980820780041,0.0529050102518797
"154","Brazos_2020_18",2020,"Brazos18_i_08","i","c4","c4_graminoid","SOHA",5.2,125,2,19,221,2.89,0.0232,1.44,39.73,124.4,179.14,27.59,-13,-1.76,79.248,-1.17910573503364,0.44600015535872,96.012,1.51137922656555,1.18980820780041,0.0294626606055715
"155","Brazos_2020_18",2020,"Brazos18_i_09","i","c4","c4_graminoid","SOHA",5.2,125,2,19,221,5.43,0.0499,1.44,41.79,108.83,156.72,29.02,-13.07,-1.39,79.248,-1.17910573503364,0.44600015535872,96.012,1.51137922656555,1.18980820780041,0.0326169226480364
"156","Brazos_2020_18",2020,"Brazos18_i_10","i","c3","c3_shrub",NA,5.2,125,2,19,221,10.24,0.148,1.14,46.61,69.21,78.9,40.89,-31.16,-3.29,79.248,-1.17910573503364,0.44600015535872,96.012,1.51137922656555,1.18980820780041,0.863047607703839
"157","Brazos_2020_18",2020,"Brazos18_i_11","i","c3","c3_shrub",NA,5.2,125,2,19,221,5.27,0.0686,1.27,48.67,76.76,97.49,38.32,-32.3,-6.59,79.248,-1.17910573503364,0.44600015535872,96.012,1.51137922656555,1.18980820780041,0.916419829520046
"158","Brazos_2020_18",2020,"Brazos18_i_12","i","c3","c3_shrub",NA,5.2,125,2,19,221,7.81,0.0973,1.29,48.18,80.24,103.51,37.35,-31.02,-3.96,79.248,-1.17910573503364,0.44600015535872,96.012,1.51137922656555,1.18980820780041,0.85650178264271
"159","Brazos_2020_18",2020,"Brazos18_i_13","i","c3","c3_forb",NA,5.2,125,2,19,221,2.19,0.0232,1.47,45.71,94.32,138.65,31.1,-31.5,-2.63,79.248,-1.17910573503364,0.44600015535872,96.012,1.51137922656555,1.18980820780041,0.878952490165889
"160","Brazos_2020_18",2020,"Brazos18_i_14","i","c3","c3_forb",NA,5.2,125,2,19,221,2.39,0.023,1.48,45.93,104.06,154.01,31.03,-32.1,-0.24,79.248,-1.17910573503364,0.44600015535872,96.012,1.51137922656555,1.18980820780041,0.9070471881923
"161","Brazos_2020_18",2020,"Brazos18_i_15","i","c3","c3_forb",NA,5.2,125,2,19,221,1.76,0.0184,1.5,45.44,95.64,143.46,30.29,-31.96,-1.58,79.248,-1.17910573503364,0.44600015535872,96.012,1.51137922656555,1.18980820780041,0.900488643598067
"162","Brazos_2020_18",2021,"Brazos18_i_01","i","c3","c3_forb","SOEL",5.1,139,9,29,199,19.153,0.2104,NA,NA,91.03136882,NA,NA,NA,NA,130.302,-0.088078327106781,0.791606688679182,107.823,0.818426784953707,1.4650571898132,NA
"163","Brazos_2020_18",2021,"Brazos18_i_02","i","c3","c3_forb","SOEL",5.1,139,9,29,199,9.919,0.1095,NA,NA,90.58447489,NA,NA,NA,NA,130.302,-0.088078327106781,0.791606688679182,107.823,0.818426784953707,1.4650571898132,NA
"164","Brazos_2020_18",2021,"Brazos18_i_03","i","c3","c3_forb","SOEL",5.1,139,9,29,199,13.774,0.1423,NA,NA,96.79550246,NA,NA,NA,NA,130.302,-0.088078327106781,0.791606688679182,107.823,0.818426784953707,1.4650571898132,NA
"165","Brazos_2020_18",2021,"Brazos18_i_04","i","c3","c3_forb","AMPS",5.1,139,9,29,199,16.934,0.164,NA,NA,103.2560976,NA,NA,NA,NA,130.302,-0.088078327106781,0.791606688679182,107.823,0.818426784953707,1.4650571898132,NA
"166","Brazos_2020_18",2021,"Brazos18_i_05","i","c3","c3_forb","AMPS",5.1,139,9,29,199,16.284,0.1799,NA,NA,90.51695386,NA,NA,NA,NA,130.302,-0.088078327106781,0.791606688679182,107.823,0.818426784953707,1.4650571898132,NA
"167","Brazos_2020_18",2021,"Brazos18_i_06","i","c3","c3_forb","AMPS",5.1,139,9,29,199,18.381,0.1427,NA,NA,128.8086896,NA,NA,NA,NA,130.302,-0.088078327106781,0.791606688679182,107.823,0.818426784953707,1.4650571898132,NA
"168","Brazos_2020_18",2021,"Brazos18_i_07","i","c4","c4_graminoid",NA,5.1,139,9,29,199,16.398,0.165,NA,NA,99.38181818,NA,NA,NA,NA,130.302,-0.088078327106781,0.791606688679182,107.823,0.818426784953707,1.4650571898132,NA
"169","Brazos_2020_18",2021,"Brazos18_i_08","i","c4","c4_graminoid",NA,5.1,139,9,29,199,11.725,0.1685,NA,NA,69.58456973,NA,NA,NA,NA,130.302,-0.088078327106781,0.791606688679182,107.823,0.818426784953707,1.4650571898132,NA
"170","Brazos_2020_18",2021,"Brazos18_i_09","i","c4","c4_graminoid",NA,5.1,139,9,29,199,15.483,0.1537,NA,NA,100.7351984,NA,NA,NA,NA,130.302,-0.088078327106781,0.791606688679182,107.823,0.818426784953707,1.4650571898132,NA
"171","Brazos_2020_18",2021,"Brazos18_i_10","i","c3","c3_tree","DITE3",5.1,139,9,29,199,29.118,0.2262,NA,NA,128.7267905,NA,NA,NA,NA,130.302,-0.088078327106781,0.791606688679182,107.823,0.818426784953707,1.4650571898132,NA
"172","Brazos_2020_18",2021,"Brazos18_i_11","i","c3","c3_tree","DITE4",5.1,139,9,29,199,18.942,0.2287,NA,NA,82.82466113,NA,NA,NA,NA,130.302,-0.088078327106781,0.791606688679182,107.823,0.818426784953707,1.4650571898132,NA
"173","Brazos_2020_18",2021,"Brazos18_i_12","i","c3","c3_tree","DITE5",5.1,139,9,29,199,29.719,0.3535,NA,NA,84.07072136,NA,NA,NA,NA,130.302,-0.088078327106781,0.791606688679182,107.823,0.818426784953707,1.4650571898132,NA
"174","Brazos_2020_18",2021,"Brazos18_i_13","i","c3","c3_forb","MIQU2",5.1,139,9,29,199,NA,0.1169,NA,NA,NA,NA,NA,NA,NA,130.302,-0.088078327106781,0.791606688679182,107.823,0.818426784953707,1.4650571898132,NA
"175","Brazos_2020_18",2021,"Brazos18_i_14","i","c3","c3_forb","MIQU2",5.1,139,9,29,199,NA,0.122,NA,NA,NA,NA,NA,NA,NA,130.302,-0.088078327106781,0.791606688679182,107.823,0.818426784953707,1.4650571898132,NA
"176","Brazos_2020_18",2021,"Brazos18_i_15","i","c3","c3_forb","MIQU2",5.1,139,9,29,199,NA,0.1275,NA,NA,NA,NA,NA,NA,NA,130.302,-0.088078327106781,0.791606688679182,107.823,0.818426784953707,1.4650571898132,NA
"177","Burnet_2020_12",2021,"Burnet12_i_01","i","c3","c3_forb","RACO3",8,157,48,9,169,14.939,0.1433,NA,NA,104.2498255,NA,NA,NA,NA,119.126,-0.0147831344703944,0.713110309679637,562.003,0.455884882891771,8.40756681141555,NA
"178","Burnet_2020_12",2021,"Burnet12_i_02","i","c3","c3_forb","RACO3",8,157,48,9,169,17.404,0.1933,NA,NA,90.03621314,NA,NA,NA,NA,119.126,-0.0147831344703944,0.713110309679637,562.003,0.455884882891771,8.40756681141555,NA
"179","Burnet_2020_12",2021,"Burnet12_i_03","i","c3","c3_forb","RACO3",8,157,48,9,169,9.369,0.1209,NA,NA,77.49379653,NA,NA,NA,NA,119.126,-0.0147831344703944,0.713110309679637,562.003,0.455884882891771,8.40756681141555,NA
"180","Burnet_2020_12",2021,"Burnet12_i_04","i","c3","c3_forb","GAPU",8,157,48,9,169,15.872,0.0614,NA,NA,258.5016287,NA,NA,NA,NA,119.126,-0.0147831344703944,0.713110309679637,562.003,0.455884882891771,8.40756681141555,NA
"181","Burnet_2020_12",2021,"Burnet12_i_05","i","c3","c3_forb","GAPU",8,157,48,9,169,38.653,0.0538,NA,NA,718.4572491,NA,NA,NA,NA,119.126,-0.0147831344703944,0.713110309679637,562.003,0.455884882891771,8.40756681141555,NA
"182","Burnet_2020_12",2021,"Burnet12_i_06","i","c3","c3_forb","GAPU",8,157,48,9,169,25.941,0.0935,NA,NA,277.4438503,NA,NA,NA,NA,119.126,-0.0147831344703944,0.713110309679637,562.003,0.455884882891771,8.40756681141555,NA
"183","Burnet_2020_12",2021,"Burnet12_i_07","i","c3","c3_forb","AMPS",8,157,48,9,169,18.869,0.1269,NA,NA,148.6918834,NA,NA,NA,NA,119.126,-0.0147831344703944,0.713110309679637,562.003,0.455884882891771,8.40756681141555,NA
"184","Burnet_2020_12",2021,"Burnet12_i_08","i","c3","c3_forb","AMPS",8,157,48,9,169,23.773,0.2044,NA,NA,116.3062622,NA,NA,NA,NA,119.126,-0.0147831344703944,0.713110309679637,562.003,0.455884882891771,8.40756681141555,NA
"185","Burnet_2020_12",2021,"Burnet12_i_09","i","c3","c3_forb","AMPS",8,157,48,9,169,16.807,0.1508,NA,NA,111.4522546,NA,NA,NA,NA,119.126,-0.0147831344703944,0.713110309679637,562.003,0.455884882891771,8.40756681141555,NA
"186","Burnet_2020_12",2021,"Burnet12_i_10","i","c3","c3_forb","ASSY",8,157,48,9,169,20.751,0.2017,NA,NA,102.8805156,NA,NA,NA,NA,119.126,-0.0147831344703944,0.713110309679637,562.003,0.455884882891771,8.40756681141555,NA
"187","Burnet_2020_12",2021,"Burnet12_i_11","i","c3","c3_forb","ASSY",8,157,48,9,169,18.054,0.2366,NA,NA,76.30600169,NA,NA,NA,NA,119.126,-0.0147831344703944,0.713110309679637,562.003,0.455884882891771,8.40756681141555,NA
"188","Burnet_2020_12",2021,"Burnet12_i_12","i","c3","c3_forb","ASSY",8,157,48,9,169,25.974,0.1368,NA,NA,189.8684211,NA,NA,NA,NA,119.126,-0.0147831344703944,0.713110309679637,562.003,0.455884882891771,8.40756681141555,NA
"189","Burnet_2020_12",2021,"Burnet12_i_13","i","c3","c3_forb","SOEL",8,157,48,9,169,20.597,0.1805,NA,NA,114.1108033,NA,NA,NA,NA,119.126,-0.0147831344703944,0.713110309679637,562.003,0.455884882891771,8.40756681141555,NA
"190","Burnet_2020_12",2021,"Burnet12_i_14","i","c3","c3_forb","SOEL",8,157,48,9,169,10.893,0.1237,NA,NA,88.05982215,NA,NA,NA,NA,119.126,-0.0147831344703944,0.713110309679637,562.003,0.455884882891771,8.40756681141555,NA
"191","Burnet_2020_12",2021,"Burnet12_i_15","i","c3","c3_forb","SOEL",8,157,48,9,169,18.996,0.1726,NA,NA,110.0579374,NA,NA,NA,NA,119.126,-0.0147831344703944,0.713110309679637,562.003,0.455884882891771,8.40756681141555,NA
"192","Burnet_2020_12",2021,"Burnet12_p_1a","p","c3","c3_forb","AMPS",7.8,143,25,18,278,18.15,0.253,NA,NA,71.73913043,NA,NA,NA,NA,59.182,-1.33510968907102,0.323852696000299,769.217,1.42838822907659,9.42095170960412,NA
"193","Burnet_2020_12",2021,"Burnet12_p_2a","p","c3","c3_forb","AMPS",7.8,143,25,18,278,13.083,0.2784,NA,NA,46.99353448,NA,NA,NA,NA,59.182,-1.33510968907102,0.323852696000299,769.217,1.42838822907659,9.42095170960412,NA
"194","Burnet_2020_12",2021,"Burnet12_p_2b","p","c3","c3_forb","SOEL",7.8,143,25,18,278,6.246,0.0861,NA,NA,72.54355401,NA,NA,NA,NA,59.182,-1.33510968907102,0.323852696000299,769.217,1.42838822907659,9.42095170960412,NA
"195","Burnet_2020_12",2021,"Burnet12_p_3a","p","c3","c3_forb","AMPS",7.8,143,25,18,278,17.602,0.2974,NA,NA,59.1862811,NA,NA,NA,NA,59.182,-1.33510968907102,0.323852696000299,769.217,1.42838822907659,9.42095170960412,NA
"196","Burnet_2020_12",2021,"Burnet12_p_4a","p","c3","c3_forb","AMPS",7.8,143,25,18,278,16.289,0.2958,NA,NA,55.06761325,NA,NA,NA,NA,59.182,-1.33510968907102,0.323852696000299,769.217,1.42838822907659,9.42095170960412,NA
"197","Burnet_2020_12",2021,"Burnet12_p_4b","p","c4","c4_graminoid","LOPE",7.8,143,25,18,278,13.093,0.1562,NA,NA,83.82202305,NA,NA,NA,NA,59.182,-1.33510968907102,0.323852696000299,769.217,1.42838822907659,9.42095170960412,NA
"198","Burnet_2020_12",2021,"Burnet12_p_5a","p","c3","c3_forb","AMPS",7.8,143,25,18,278,18.8,0.3235,NA,NA,58.11437403,NA,NA,NA,NA,59.182,-1.33510968907102,0.323852696000299,769.217,1.42838822907659,9.42095170960412,NA
"199","Burnet_2020_12",2021,"Burnet12_p_5b","p","c3","c3_forb","ASSY",7.8,143,25,18,278,NA,0.3884,NA,NA,NA,NA,NA,NA,NA,59.182,-1.33510968907102,0.323852696000299,769.217,1.42838822907659,9.42095170960412,NA
"200","Burnet_2020_12",2021,"Burnet12_p_5c","p","c3","c3_forb","CRGLL",7.8,143,25,18,278,6.924,0.0864,NA,NA,80.13888889,NA,NA,NA,NA,59.182,-1.33510968907102,0.323852696000299,769.217,1.42838822907659,9.42095170960412,NA
"201","Burnet_2020_12",2021,"Burnet12_p_john1","p","c4","c4_graminoid","SOHA",7.8,143,25,18,278,24.828,0.1771,NA,NA,140.1919819,NA,NA,NA,NA,59.182,-1.33510968907102,0.323852696000299,769.217,1.42838822907659,9.42095170960412,NA
"202","Burnet_2020_12",2021,"Burnet12_p_john2","p","c4","c4_graminoid","SOHA",7.8,143,25,18,278,43.659,0.2558,NA,NA,170.6763096,NA,NA,NA,NA,59.182,-1.33510968907102,0.323852696000299,769.217,1.42838822907659,9.42095170960412,NA
"203","Burnet_2020_12",2021,"Burnet12_p_john3","p","c4","c4_graminoid","SOHA",7.8,143,25,18,278,45.787,0.2936,NA,NA,155.9502725,NA,NA,NA,NA,59.182,-1.33510968907102,0.323852696000299,769.217,1.42838822907659,9.42095170960412,NA
"204","Burnet_2020_12",2021,"Burnet12_p_snight1","p","c3","c3_forb","SOEL",7.8,143,25,18,278,13.95,0.1798,NA,NA,77.5862069,NA,NA,NA,NA,59.182,-1.33510968907102,0.323852696000299,769.217,1.42838822907659,9.42095170960412,NA
"205","Burnet_2020_12",2021,"Burnet12_p_snight2","p","c3","c3_forb","SOEL",7.8,143,25,18,278,11.416,0.1583,NA,NA,72.116235,NA,NA,NA,NA,59.182,-1.33510968907102,0.323852696000299,769.217,1.42838822907659,9.42095170960412,NA
"206","Burnet_2020_14",2021,"Burnet14_i_01","i","c3","c3_forb","SOEL",7.4,271,75,34,261,21.752,0.2022,NA,NA,107.5766568,NA,NA,NA,NA,111.76,0.0466236663422055,0.634290802329743,75.184,1.04469465439689,0.99256393217367,NA
